date,driver_id,team_id,position,driver_name,points
01 - 03 JUL 2016,12,4,18,Fernando Alonso,0
01 - 03 JUL 2016,70,6,19,Nico Hulkenberg,0
01 - 03 JUL 2016,30,8,20,Felipe Massa,0
01 - 03 JUL 2016,60,1,NC,Sebastian Vettel,0
01 - 03 JUL 2016,88,9,NC,Daniil Kvyat,0
08 - 10 JUL 2016,57,2,1,Lewis Hamilton,25
08 - 10 JUL 2016,94,3,2,Max Verstappen,18
08 - 10 JUL 2016,51,2,3,Nico Rosberg,15
08 - 10 JUL 2016,79,3,4,Daniel Ricciardo,12
08 - 10 JUL 2016,6,1,5,Kimi Räikkönen,10
08 - 10 JUL 2016,75,6,6,Sergio Perez,8
08 - 10 JUL 2016,70,6,7,Nico Hulkenberg,6
08 - 10 JUL 2016,93,9,8,Carlos Sainz,4
08 - 10 JUL 2016,60,1,9,Sebastian Vettel,2
08 - 10 JUL 2016,88,9,10,Daniil Kvyat,1
08 - 10 JUL 2016,30,8,11,Felipe Massa,0
08 - 10 JUL 2016,14,4,12,Jenson Button,0
08 - 10 JUL 2016,12,4,13,Fernando Alonso,0
08 - 10 JUL 2016,83,8,14,Valtteri Bottas,0
08 - 10 JUL 2016,92,7,15,Felipe Nasr,0
08 - 10 JUL 2016,82,10,16,Esteban Gutierrez,0
08 - 10 JUL 2016,87,5,17,Kevin Magnussen,0
08 - 10 JUL 2016,97,5,NC,Jolyon Palmer,0
08 - 10 JUL 2016,99,36,NC,Rio Haryanto,0
08 - 10 JUL 2016,67,10,NC,Romain Grosjean,0
08 - 10 JUL 2016,89,7,NC,Marcus Ericsson,0
08 - 10 JUL 2016,98,36,NC,Pascal Wehrlein,0
22 - 24 JUL 2016,57,2,1,Lewis Hamilton,25
22 - 24 JUL 2016,51,2,2,Nico Rosberg,18
22 - 24 JUL 2016,79,3,3,Daniel Ricciardo,15
22 - 24 JUL 2016,60,1,4,Sebastian Vettel,12
22 - 24 JUL 2016,94,3,5,Max Verstappen,10
22 - 24 JUL 2016,6,1,6,Kimi Räikkönen,8
22 - 24 JUL 2016,12,4,7,Fernando Alonso,6
22 - 24 JUL 2016,93,9,8,Carlos Sainz,4
22 - 24 JUL 2016,83,8,9,Valtteri Bottas,2
22 - 24 JUL 2016,70,6,10,Nico Hulkenberg,1
22 - 24 JUL 2016,75,6,11,Sergio Perez,0
22 - 24 JUL 2016,97,5,12,Jolyon Palmer,0
22 - 24 JUL 2016,82,10,13,Esteban Gutierrez,0
22 - 24 JUL 2016,67,10,14,Romain Grosjean,0
22 - 24 JUL 2016,87,5,15,Kevin Magnussen,0
22 - 24 JUL 2016,88,9,16,Daniil Kvyat,0
22 - 24 JUL 2016,92,7,17,Felipe Nasr,0
22 - 24 JUL 2016,30,8,18,Felipe Massa,0
22 - 24 JUL 2016,98,36,19,Pascal Wehrlein,0
22 - 24 JUL 2016,89,7,20,Marcus Ericsson,0
22 - 24 JUL 2016,99,36,21,Rio Haryanto,0
22 - 24 JUL 2016,14,4,NC,Jenson Button,0
29 - 31 JUL 2016,57,2,1,Lewis Hamilton,25
29 - 31 JUL 2016,79,3,2,Daniel Ricciardo,18
29 - 31 JUL 2016,94,3,3,Max Verstappen,15
29 - 31 JUL 2016,51,2,4,Nico Rosberg,12
29 - 31 JUL 2016,60,1,5,Sebastian Vettel,10
29 - 31 JUL 2016,6,1,6,Kimi Räikkönen,8
29 - 31 JUL 2016,70,6,7,Nico Hulkenberg,6
29 - 31 JUL 2016,14,4,8,Jenson Button,4
29 - 31 JUL 2016,83,8,9,Valtteri Bottas,2
29 - 31 JUL 2016,75,6,10,Sergio Perez,1
29 - 31 JUL 2016,82,10,11,Esteban Gutierrez,0
29 - 31 JUL 2016,12,4,12,Fernando Alonso,0
29 - 31 JUL 2016,67,10,13,Romain Grosjean,0
29 - 31 JUL 2016,93,9,14,Carlos Sainz,0
29 - 31 JUL 2016,88,9,15,Daniil Kvyat,0
29 - 31 JUL 2016,87,5,16,Kevin Magnussen,0
29 - 31 JUL 2016,98,36,17,Pascal Wehrlein,0
29 - 31 JUL 2016,89,7,18,Marcus Ericsson,0
29 - 31 JUL 2016,97,5,19,Jolyon Palmer,0
29 - 31 JUL 2016,99,36,20,Rio Haryanto,0
29 - 31 JUL 2016,92,7,NC,Felipe Nasr,0
29 - 31 JUL 2016,30,8,NC,Felipe Massa,0
26 - 28 AUG 2016,51,2,1,Nico Rosberg,25
26 - 28 AUG 2016,79,3,2,Daniel Ricciardo,18
26 - 28 AUG 2016,57,2,3,Lewis Hamilton,15
26 - 28 AUG 2016,70,6,4,Nico Hulkenberg,12
26 - 28 AUG 2016,75,6,5,Sergio Perez,10
26 - 28 AUG 2016,60,1,6,Sebastian Vettel,8
26 - 28 AUG 2016,12,4,7,Fernando Alonso,6
26 - 28 AUG 2016,83,8,8,Valtteri Bottas,4
26 - 28 AUG 2016,6,1,9,Kimi Räikkönen,2
26 - 28 AUG 2016,30,8,10,Felipe Massa,1
26 - 28 AUG 2016,94,3,11,Max Verstappen,0
26 - 28 AUG 2016,82,10,12,Esteban Gutierrez,0
26 - 28 AUG 2016,67,10,13,Romain Grosjean,0
26 - 28 AUG 2016,88,9,14,Daniil Kvyat,0
26 - 28 AUG 2016,97,5,15,Jolyon Palmer,0
26 - 28 AUG 2016,101,36,16,Esteban Ocon,0
26 - 28 AUG 2016,92,7,17,Felipe Nasr,0
26 - 28 AUG 2016,87,5,NC,Kevin Magnussen,0
26 - 28 AUG 2016,89,7,NC,Marcus Ericsson,0
26 - 28 AUG 2016,93,9,NC,Carlos Sainz,0
26 - 28 AUG 2016,14,4,NC,Jenson Button,0
26 - 28 AUG 2016,98,36,NC,Pascal Wehrlein,0
02 - 04 SEP 2016,51,2,1,Nico Rosberg,25
02 - 04 SEP 2016,57,2,2,Lewis Hamilton,18
02 - 04 SEP 2016,60,1,3,Sebastian Vettel,15
02 - 04 SEP 2016,6,1,4,Kimi Räikkönen,12
02 - 04 SEP 2016,79,3,5,Daniel Ricciardo,10
02 - 04 SEP 2016,83,8,6,Valtteri Bottas,8
02 - 04 SEP 2016,94,3,7,Max Verstappen,6
02 - 04 SEP 2016,75,6,8,Sergio Perez,4
02 - 04 SEP 2016,30,8,9,Felipe Massa,2
02 - 04 SEP 2016,70,6,10,Nico Hulkenberg,1
02 - 04 SEP 2016,67,10,11,Romain Grosjean,0
02 - 04 SEP 2016,14,4,12,Jenson Button,0
02 - 04 SEP 2016,82,10,13,Esteban Gutierrez,0
02 - 04 SEP 2016,12,4,14,Fernando Alonso,0
02 - 04 SEP 2016,93,9,15,Carlos Sainz,0
02 - 04 SEP 2016,89,7,16,Marcus Ericsson,0
02 - 04 SEP 2016,87,5,17,Kevin Magnussen,0
02 - 04 SEP 2016,101,36,18,Esteban Ocon,0
02 - 04 SEP 2016,88,9,NC,Daniil Kvyat,0
02 - 04 SEP 2016,98,36,NC,Pascal Wehrlein,0
02 - 04 SEP 2016,97,5,NC,Jolyon Palmer,0
02 - 04 SEP 2016,92,7,NC,Felipe Nasr,0
16 - 18 SEP 2016,51,2,1,Nico Rosberg,25
16 - 18 SEP 2016,79,3,2,Daniel Ricciardo,18
16 - 18 SEP 2016,57,2,3,Lewis Hamilton,15
16 - 18 SEP 2016,6,1,4,Kimi Räikkönen,12
16 - 18 SEP 2016,60,1,5,Sebastian Vettel,10
16 - 18 SEP 2016,94,3,6,Max Verstappen,8
16 - 18 SEP 2016,12,4,7,Fernando Alonso,6
16 - 18 SEP 2016,75,6,8,Sergio Perez,4
16 - 18 SEP 2016,88,9,9,Daniil Kvyat,2
16 - 18 SEP 2016,87,5,10,Kevin Magnussen,1
16 - 18 SEP 2016,82,10,11,Esteban Gutierrez,0
16 - 18 SEP 2016,30,8,12,Felipe Massa,0
16 - 18 SEP 2016,92,7,13,Felipe Nasr,0
16 - 18 SEP 2016,93,9,14,Carlos Sainz,0
16 - 18 SEP 2016,97,5,15,Jolyon Palmer,0
16 - 18 SEP 2016,98,36,16,Pascal Wehrlein,0
16 - 18 SEP 2016,89,7,17,Marcus Ericsson,0
16 - 18 SEP 2016,101,36,18,Esteban Ocon,0
16 - 18 SEP 2016,14,4,NC,Jenson Button,0
16 - 18 SEP 2016,83,8,NC,Valtteri Bottas,0
16 - 18 SEP 2016,70,6,NC,Nico Hulkenberg,0
16 - 18 SEP 2016,67,10,NC,Romain Grosjean,0
30 SEP - 02 OCT 2016,79,3,1,Daniel Ricciardo,25
30 SEP - 02 OCT 2016,94,3,2,Max Verstappen,18
30 SEP - 02 OCT 2016,51,2,3,Nico Rosberg,15
30 SEP - 02 OCT 2016,6,1,4,Kimi Räikkönen,12
30 SEP - 02 OCT 2016,83,8,5,Valtteri Bottas,10
30 SEP - 02 OCT 2016,75,6,6,Sergio Perez,8
30 SEP - 02 OCT 2016,12,4,7,Fernando Alonso,6
30 SEP - 02 OCT 2016,70,6,8,Nico Hulkenberg,4
30 SEP - 02 OCT 2016,14,4,9,Jenson Button,2
30 SEP - 02 OCT 2016,97,5,10,Jolyon Palmer,1
30 SEP - 02 OCT 2016,93,9,11,Carlos Sainz,0
30 SEP - 02 OCT 2016,89,7,12,Marcus Ericsson,0
30 SEP - 02 OCT 2016,30,8,13,Felipe Massa,0
30 SEP - 02 OCT 2016,88,9,14,Daniil Kvyat,0
30 SEP - 02 OCT 2016,98,36,15,Pascal Wehrlein,0
30 SEP - 02 OCT 2016,101,36,16,Esteban Ocon,0
30 SEP - 02 OCT 2016,92,7,NC,Felipe Nasr,0
30 SEP - 02 OCT 2016,57,2,NC,Lewis Hamilton,0
30 SEP - 02 OCT 2016,82,10,NC,Esteban Gutierrez,0
30 SEP - 02 OCT 2016,87,5,NC,Kevin Magnussen,0
30 SEP - 02 OCT 2016,67,10,NC,Romain Grosjean,0
30 SEP - 02 OCT 2016,60,1,NC,Sebastian Vettel,0
07 - 09 OCT 2016,51,2,1,Nico Rosberg,25
07 - 09 OCT 2016,94,3,2,Max Verstappen,18
07 - 09 OCT 2016,57,2,3,Lewis Hamilton,15
07 - 09 OCT 2016,60,1,4,Sebastian Vettel,12
07 - 09 OCT 2016,6,1,5,Kimi Räikkönen,10
07 - 09 OCT 2016,79,3,6,Daniel Ricciardo,8
07 - 09 OCT 2016,75,6,7,Sergio Perez,6
07 - 09 OCT 2016,70,6,8,Nico Hulkenberg,4
07 - 09 OCT 2016,30,8,9,Felipe Massa,2
07 - 09 OCT 2016,83,8,10,Valtteri Bottas,1
07 - 09 OCT 2016,67,10,11,Romain Grosjean,0
07 - 09 OCT 2016,97,5,12,Jolyon Palmer,0
07 - 09 OCT 2016,88,9,13,Daniil Kvyat,0
07 - 09 OCT 2016,87,5,14,Kevin Magnussen,0
07 - 09 OCT 2016,89,7,15,Marcus Ericsson,0
07 - 09 OCT 2016,12,4,16,Fernando Alonso,0
07 - 09 OCT 2016,93,9,17,Carlos Sainz,0
07 - 09 OCT 2016,14,4,18,Jenson Button,0
07 - 09 OCT 2016,92,7,19,Felipe Nasr,0
07 - 09 OCT 2016,82,10,20,Esteban Gutierrez,0
07 - 09 OCT 2016,101,36,21,Esteban Ocon,0
07 - 09 OCT 2016,98,36,22,Pascal Wehrlein,0
21 - 23 OCT 2016,57,2,1,Lewis Hamilton,25
21 - 23 OCT 2016,51,2,2,Nico Rosberg,18
21 - 23 OCT 2016,79,3,3,Daniel Ricciardo,15
21 - 23 OCT 2016,60,1,4,Sebastian Vettel,12
21 - 23 OCT 2016,12,4,5,Fernando Alonso,10
21 - 23 OCT 2016,93,9,6,Carlos Sainz,8
21 - 23 OCT 2016,30,8,7,Felipe Massa,6
21 - 23 OCT 2016,75,6,8,Sergio Perez,4
21 - 23 OCT 2016,14,4,9,Jenson Button,2
21 - 23 OCT 2016,67,10,10,Romain Grosjean,1
21 - 23 OCT 2016,88,9,11,Daniil Kvyat,0
21 - 23 OCT 2016,87,5,12,Kevin Magnussen,0
21 - 23 OCT 2016,97,5,13,Jolyon Palmer,0
21 - 23 OCT 2016,89,7,14,Marcus Ericsson,0
21 - 23 OCT 2016,92,7,15,Felipe Nasr,0
21 - 23 OCT 2016,83,8,16,Valtteri Bottas,0
21 - 23 OCT 2016,98,36,17,Pascal Wehrlein,0
21 - 23 OCT 2016,101,36,18,Esteban Ocon,0
21 - 23 OCT 2016,6,1,NC,Kimi Räikkönen,0
21 - 23 OCT 2016,94,3,NC,Max Verstappen,0
21 - 23 OCT 2016,82,10,NC,Esteban Gutierrez,0
21 - 23 OCT 2016,70,6,NC,Nico Hulkenberg,0
28 - 30 OCT 2016,57,2,1,Lewis Hamilton,25
28 - 30 OCT 2016,51,2,2,Nico Rosberg,18
28 - 30 OCT 2016,79,3,3,Daniel Ricciardo,15
28 - 30 OCT 2016,94,3,4,Max Verstappen,12
28 - 30 OCT 2016,60,1,5,Sebastian Vettel,10
28 - 30 OCT 2016,6,1,6,Kimi Räikkönen,8
28 - 30 OCT 2016,70,6,7,Nico Hulkenberg,6
28 - 30 OCT 2016,83,8,8,Valtteri Bottas,4
28 - 30 OCT 2016,30,8,9,Felipe Massa,2
28 - 30 OCT 2016,75,6,10,Sergio Perez,1
28 - 30 OCT 2016,89,7,11,Marcus Ericsson,0
28 - 30 OCT 2016,14,4,12,Jenson Button,0
28 - 30 OCT 2016,12,4,13,Fernando Alonso,0
28 - 30 OCT 2016,97,5,14,Jolyon Palmer,0
28 - 30 OCT 2016,92,7,15,Felipe Nasr,0
28 - 30 OCT 2016,93,9,16,Carlos Sainz,0
28 - 30 OCT 2016,87,5,17,Kevin Magnussen,0
28 - 30 OCT 2016,88,9,18,Daniil Kvyat,0
28 - 30 OCT 2016,82,10,19,Esteban Gutierrez,0
28 - 30 OCT 2016,67,10,20,Romain Grosjean,0
28 - 30 OCT 2016,101,36,21,Esteban Ocon,0
28 - 30 OCT 2016,98,36,NC,Pascal Wehrlein,0
11 - 13 NOV 2016,57,2,1,Lewis Hamilton,25
11 - 13 NOV 2016,51,2,2,Nico Rosberg,18
11 - 13 NOV 2016,94,3,3,Max Verstappen,15
11 - 13 NOV 2016,75,6,4,Sergio Perez,12
11 - 13 NOV 2016,60,1,5,Sebastian Vettel,10
11 - 13 NOV 2016,93,9,6,Carlos Sainz,8
11 - 13 NOV 2016,70,6,7,Nico Hulkenberg,6
11 - 13 NOV 2016,79,3,8,Daniel Ricciardo,4
11 - 13 NOV 2016,92,7,9,Felipe Nasr,2
11 - 13 NOV 2016,12,4,10,Fernando Alonso,1
11 - 13 NOV 2016,83,8,11,Valtteri Bottas,0
11 - 13 NOV 2016,101,36,12,Esteban Ocon,0
11 - 13 NOV 2016,88,9,13,Daniil Kvyat,0
11 - 13 NOV 2016,87,5,14,Kevin Magnussen,0
11 - 13 NOV 2016,98,36,15,Pascal Wehrlein,0
11 - 13 NOV 2016,14,4,16,Jenson Button,0
11 - 13 NOV 2016,82,10,NC,Esteban Gutierrez,0
11 - 13 NOV 2016,30,8,NC,Felipe Massa,0
11 - 13 NOV 2016,97,5,NC,Jolyon Palmer,0
11 - 13 NOV 2016,6,1,NC,Kimi Räikkönen,0
11 - 13 NOV 2016,89,7,NC,Marcus Ericsson,0
11 - 13 NOV 2016,67,10,NC,Romain Grosjean,0
25 - 27 NOV 2016,57,2,1,Lewis Hamilton,25
25 - 27 NOV 2016,51,2,2,Nico Rosberg,18
25 - 27 NOV 2016,60,1,3,Sebastian Vettel,15
25 - 27 NOV 2016,94,3,4,Max Verstappen,12
25 - 27 NOV 2016,79,3,5,Daniel Ricciardo,10
25 - 27 NOV 2016,6,1,6,Kimi Räikkönen,8
25 - 27 NOV 2016,70,6,7,Nico Hulkenberg,6
25 - 27 NOV 2016,75,6,8,Sergio Perez,4
25 - 27 NOV 2016,30,8,9,Felipe Massa,2
25 - 27 NOV 2016,12,4,10,Fernando Alonso,1
25 - 27 NOV 2016,67,10,11,Romain Grosjean,0
25 - 27 NOV 2016,82,10,12,Esteban Gutierrez,0
25 - 27 NOV 2016,101,36,13,Esteban Ocon,0
25 - 27 NOV 2016,98,36,14,Pascal Wehrlein,0
25 - 27 NOV 2016,89,7,15,Marcus Ericsson,0
25 - 27 NOV 2016,92,7,16,Felipe Nasr,0
25 - 27 NOV 2016,97,5,17,Jolyon Palmer,0
25 - 27 NOV 2016,93,9,NC,Carlos Sainz,0
25 - 27 NOV 2016,88,9,NC,Daniil Kvyat,0
25 - 27 NOV 2016,14,4,NC,Jenson Button,0
25 - 27 NOV 2016,83,8,NC,Valtteri Bottas,0
25 - 27 NOV 2016,87,5,NC,Kevin Magnussen,0
24 - 26 MAR 2017,60,1,1,Sebastian Vettel,25
24 - 26 MAR 2017,57,2,2,Lewis Hamilton,18
24 - 26 MAR 2017,83,2,3,Valtteri Bottas,15
24 - 26 MAR 2017,6,1,4,Kimi Räikkönen,12
24 - 26 MAR 2017,94,3,5,Max Verstappen,10
24 - 26 MAR 2017,30,8,6,Felipe Massa,8
24 - 26 MAR 2017,75,6,7,Sergio Perez,6
24 - 26 MAR 2017,93,9,8,Carlos Sainz,4
24 - 26 MAR 2017,88,9,9,Daniil Kvyat,2
24 - 26 MAR 2017,101,6,10,Esteban Ocon,1
24 - 26 MAR 2017,70,5,11,Nico Hulkenberg,0
24 - 26 MAR 2017,102,7,12,Antonio Giovinazzi,0
24 - 26 MAR 2017,100,4,13,Stoffel Vandoorne,0
24 - 26 MAR 2017,12,4,NC,Fernando Alonso,0
24 - 26 MAR 2017,87,10,NC,Kevin Magnussen,0
24 - 26 MAR 2017,103,8,NC,Lance Stroll,0
24 - 26 MAR 2017,79,3,NC,Daniel Ricciardo,0
24 - 26 MAR 2017,89,7,NC,Marcus Ericsson,0
24 - 26 MAR 2017,97,5,NC,Jolyon Palmer,0
24 - 26 MAR 2017,67,10,NC,Romain Grosjean,0
07 - 09 APR 2017,57,2,1,Lewis Hamilton,25
07 - 09 APR 2017,60,1,2,Sebastian Vettel,18
07 - 09 APR 2017,94,3,3,Max Verstappen,15
07 - 09 APR 2017,79,3,4,Daniel Ricciardo,12
07 - 09 APR 2017,6,1,5,Kimi Räikkönen,10
07 - 09 APR 2017,83,2,6,Valtteri Bottas,8
07 - 09 APR 2017,93,9,7,Carlos Sainz,6
07 - 09 APR 2017,87,10,8,Kevin Magnussen,4
07 - 09 APR 2017,75,6,9,Sergio Perez,2
07 - 09 APR 2017,101,6,10,Esteban Ocon,1
07 - 09 APR 2017,67,10,11,Romain Grosjean,0
07 - 09 APR 2017,70,5,12,Nico Hulkenberg,0
07 - 09 APR 2017,97,5,13,Jolyon Palmer,0
07 - 09 APR 2017,30,8,14,Felipe Massa,0
07 - 09 APR 2017,89,7,15,Marcus Ericsson,0
07 - 09 APR 2017,12,4,NC,Fernando Alonso,0
07 - 09 APR 2017,88,9,NC,Daniil Kvyat,0
07 - 09 APR 2017,100,4,NC,Stoffel Vandoorne,0
07 - 09 APR 2017,102,7,NC,Antonio Giovinazzi,0
07 - 09 APR 2017,103,8,NC,Lance Stroll,0
14 - 16 APR 2017,60,1,1,Sebastian Vettel,25
14 - 16 APR 2017,57,2,2,Lewis Hamilton,18
14 - 16 APR 2017,83,2,3,Valtteri Bottas,15
14 - 16 APR 2017,6,1,4,Kimi Räikkönen,12
14 - 16 APR 2017,79,3,5,Daniel Ricciardo,10
14 - 16 APR 2017,30,8,6,Felipe Massa,8
14 - 16 APR 2017,75,6,7,Sergio Perez,6
14 - 16 APR 2017,67,10,8,Romain Grosjean,4
14 - 16 APR 2017,70,5,9,Nico Hulkenberg,2
14 - 16 APR 2017,101,6,10,Esteban Ocon,1
14 - 16 APR 2017,98,7,11,Pascal Wehrlein,0
14 - 16 APR 2017,88,9,12,Daniil Kvyat,0
14 - 16 APR 2017,97,5,13,Jolyon Palmer,0
14 - 16 APR 2017,12,4,14,Fernando Alonso,0
14 - 16 APR 2017,89,7,NC,Marcus Ericsson,0
14 - 16 APR 2017,93,9,NC,Carlos Sainz,0
14 - 16 APR 2017,103,8,NC,Lance Stroll,0
14 - 16 APR 2017,94,3,NC,Max Verstappen,0
14 - 16 APR 2017,87,10,NC,Kevin Magnussen,0
14 - 16 APR 2017,100,4,NC,Stoffel Vandoorne,0
28 - 30 APR 2017,83,2,1,Valtteri Bottas,25
28 - 30 APR 2017,60,1,2,Sebastian Vettel,18
28 - 30 APR 2017,6,1,3,Kimi Räikkönen,15
28 - 30 APR 2017,57,2,4,Lewis Hamilton,12
28 - 30 APR 2017,94,3,5,Max Verstappen,10
28 - 30 APR 2017,75,6,6,Sergio Perez,8
28 - 30 APR 2017,101,6,7,Esteban Ocon,6
28 - 30 APR 2017,70,5,8,Nico Hulkenberg,4
28 - 30 APR 2017,30,8,9,Felipe Massa,2
28 - 30 APR 2017,93,9,10,Carlos Sainz,1
28 - 30 APR 2017,103,8,11,Lance Stroll,0
28 - 30 APR 2017,88,9,12,Daniil Kvyat,0
28 - 30 APR 2017,87,10,13,Kevin Magnussen,0
28 - 30 APR 2017,100,4,14,Stoffel Vandoorne,0
28 - 30 APR 2017,89,7,15,Marcus Ericsson,0
28 - 30 APR 2017,98,7,16,Pascal Wehrlein,0
28 - 30 APR 2017,79,3,NC,Daniel Ricciardo,0
28 - 30 APR 2017,97,5,NC,Jolyon Palmer,0
28 - 30 APR 2017,67,10,NC,Romain Grosjean,0
28 - 30 APR 2017,12,4,NC,Fernando Alonso,0
12 - 14 MAY 2017,57,2,1,Lewis Hamilton,25
12 - 14 MAY 2017,60,1,2,Sebastian Vettel,18
12 - 14 MAY 2017,79,3,3,Daniel Ricciardo,15
12 - 14 MAY 2017,75,6,4,Sergio Perez,12
12 - 14 MAY 2017,101,6,5,Esteban Ocon,10
12 - 14 MAY 2017,70,5,6,Nico Hulkenberg,8
12 - 14 MAY 2017,93,9,7,Carlos Sainz,6
12 - 14 MAY 2017,98,7,8,Pascal Wehrlein,4
12 - 14 MAY 2017,88,9,9,Daniil Kvyat,2
12 - 14 MAY 2017,67,10,10,Romain Grosjean,1
12 - 14 MAY 2017,89,7,11,Marcus Ericsson,0
12 - 14 MAY 2017,12,4,12,Fernando Alonso,0
12 - 14 MAY 2017,30,8,13,Felipe Massa,0
12 - 14 MAY 2017,87,10,14,Kevin Magnussen,0
12 - 14 MAY 2017,97,5,15,Jolyon Palmer,0
12 - 14 MAY 2017,103,8,16,Lance Stroll,0
12 - 14 MAY 2017,83,2,NC,Valtteri Bottas,0
12 - 14 MAY 2017,100,4,NC,Stoffel Vandoorne,0
12 - 14 MAY 2017,94,3,NC,Max Verstappen,0
12 - 14 MAY 2017,6,1,NC,Kimi Räikkönen,0
25 - 28 MAY 2017,60,1,1,Sebastian Vettel,25
25 - 28 MAY 2017,6,1,2,Kimi Räikkönen,18
25 - 28 MAY 2017,79,3,3,Daniel Ricciardo,15
25 - 28 MAY 2017,83,2,4,Valtteri Bottas,12
25 - 28 MAY 2017,94,3,5,Max Verstappen,10
25 - 28 MAY 2017,93,9,6,Carlos Sainz,8
25 - 28 MAY 2017,57,2,7,Lewis Hamilton,6
25 - 28 MAY 2017,67,10,8,Romain Grosjean,4
25 - 28 MAY 2017,30,8,9,Felipe Massa,2
25 - 28 MAY 2017,87,10,10,Kevin Magnussen,1
25 - 28 MAY 2017,97,5,11,Jolyon Palmer,0
25 - 28 MAY 2017,101,6,12,Esteban Ocon,0
25 - 28 MAY 2017,75,6,13,Sergio Perez,0
25 - 28 MAY 2017,88,9,14,Daniil Kvyat,0
25 - 28 MAY 2017,103,8,15,Lance Stroll,0
25 - 28 MAY 2017,100,4,NC,Stoffel Vandoorne,0
25 - 28 MAY 2017,89,7,NC,Marcus Ericsson,0
25 - 28 MAY 2017,14,4,NC,Jenson Button,0
25 - 28 MAY 2017,98,7,NC,Pascal Wehrlein,0
25 - 28 MAY 2017,70,5,NC,Nico Hulkenberg,0
09 - 11 JUN 2017,57,2,1,Lewis Hamilton,25
09 - 11 JUN 2017,83,2,2,Valtteri Bottas,18
09 - 11 JUN 2017,79,3,3,Daniel Ricciardo,15
09 - 11 JUN 2017,60,1,4,Sebastian Vettel,12
09 - 11 JUN 2017,75,6,5,Sergio Perez,10
09 - 11 JUN 2017,101,6,6,Esteban Ocon,8
09 - 11 JUN 2017,6,1,7,Kimi Räikkönen,6
09 - 11 JUN 2017,70,5,8,Nico Hulkenberg,4
09 - 11 JUN 2017,103,8,9,Lance Stroll,2
09 - 11 JUN 2017,67,10,10,Romain Grosjean,1
09 - 11 JUN 2017,97,5,11,Jolyon Palmer,0
09 - 11 JUN 2017,87,10,12,Kevin Magnussen,0
09 - 11 JUN 2017,89,7,13,Marcus Ericsson,0
09 - 11 JUN 2017,100,4,14,Stoffel Vandoorne,0
09 - 11 JUN 2017,98,7,15,Pascal Wehrlein,0
09 - 11 JUN 2017,12,4,16,Fernando Alonso,0
09 - 11 JUN 2017,88,9,NC,Daniil Kvyat,0
09 - 11 JUN 2017,94,3,NC,Max Verstappen,0
09 - 11 JUN 2017,30,8,NC,Felipe Massa,0
09 - 11 JUN 2017,93,9,NC,Carlos Sainz,0
23 - 25 JUN 2017,79,3,1,Daniel Ricciardo,25
23 - 25 JUN 2017,83,2,2,Valtteri Bottas,18
23 - 25 JUN 2017,103,8,3,Lance Stroll,15
23 - 25 JUN 2017,60,1,4,Sebastian Vettel,12
23 - 25 JUN 2017,57,2,5,Lewis Hamilton,10
23 - 25 JUN 2017,101,6,6,Esteban Ocon,8
23 - 25 JUN 2017,87,10,7,Kevin Magnussen,6
23 - 25 JUN 2017,93,9,8,Carlos Sainz,4
23 - 25 JUN 2017,12,4,9,Fernando Alonso,2
23 - 25 JUN 2017,98,7,10,Pascal Wehrlein,1
23 - 25 JUN 2017,89,7,11,Marcus Ericsson,0
23 - 25 JUN 2017,100,4,12,Stoffel Vandoorne,0
23 - 25 JUN 2017,67,10,13,Romain Grosjean,0
23 - 25 JUN 2017,6,1,14,Kimi Räikkönen,0
23 - 25 JUN 2017,75,6,NC,Sergio Perez,0
23 - 25 JUN 2017,30,8,NC,Felipe Massa,0
23 - 25 JUN 2017,70,5,NC,Nico Hulkenberg,0
23 - 25 JUN 2017,94,3,NC,Max Verstappen,0
23 - 25 JUN 2017,88,9,NC,Daniil Kvyat,0
23 - 25 JUN 2017,97,5,NC,Jolyon Palmer,0
07 - 09 JUL 2017,83,2,1,Valtteri Bottas,25
07 - 09 JUL 2017,60,1,2,Sebastian Vettel,18
07 - 09 JUL 2017,79,3,3,Daniel Ricciardo,15
07 - 09 JUL 2017,57,2,4,Lewis Hamilton,12
07 - 09 JUL 2017,6,1,5,Kimi Räikkönen,10
07 - 09 JUL 2017,67,10,6,Romain Grosjean,8
07 - 09 JUL 2017,75,6,7,Sergio Perez,6
07 - 09 JUL 2017,101,6,8,Esteban Ocon,4
07 - 09 JUL 2017,30,8,9,Felipe Massa,2
07 - 09 JUL 2017,103,8,10,Lance Stroll,1
07 - 09 JUL 2017,97,5,11,Jolyon Palmer,0
07 - 09 JUL 2017,100,4,12,Stoffel Vandoorne,0
07 - 09 JUL 2017,70,5,13,Nico Hulkenberg,0
07 - 09 JUL 2017,98,7,14,Pascal Wehrlein,0
07 - 09 JUL 2017,89,7,15,Marcus Ericsson,0
07 - 09 JUL 2017,88,9,16,Daniil Kvyat,0
07 - 09 JUL 2017,93,9,NC,Carlos Sainz,0
07 - 09 JUL 2017,87,10,NC,Kevin Magnussen,0
07 - 09 JUL 2017,12,4,NC,Fernando Alonso,0
07 - 09 JUL 2017,94,3,NC,Max Verstappen,0
14 - 16 JUL 2017,57,2,1,Lewis Hamilton,25
14 - 16 JUL 2017,83,2,2,Valtteri Bottas,18
14 - 16 JUL 2017,6,1,3,Kimi Räikkönen,15
14 - 16 JUL 2017,94,3,4,Max Verstappen,12
