race_id,driver_id,team_id,q1_time,q2_time,q3_time,qual_position,qual_laps
30,94,14,1:03.807,1:03.835,1:03.439,3,18
30,83,22,1:04.084,1:03.863,1:03.537,4,25
30,87,28,1:04.778,1:04.466,1:04.072,5,20
30,108,2,1:04.361,1:04.211,1:04.099,6,19
30,6,30,1:04.615,1:04.056,1:04.166,7,23
30,102,30,1:04.450,1:04.194,1:04.179,8,22
30,104,14,1:04.412,1:03.988,1:04.199,9,18
30,60,1,1:04.340,1:03.667,,10,9
30,67,28,1:04.552,1:04.490,,11,18
30,70,13,1:04.733,1:04.516,,12,12
30,109,16,1:04.708,1:04.665,,13,15
30,79,13,1:04.647,1:04.790,,14,12
30,93,2,1:04.453,1:13.601,,15,12
30,75,31,1:04.789,,,16,8
30,103,31,1:04.832,,,17,9
30,88,16,1:05.324,,,18,8
30,110,11,1:05.904,,,19,12
30,56,11,1:06.206,,,20,11
31,83,22,1:25.750,1:25.672,1:25.093,1,21
31,57,22,1:25.513,1:25.840,1:25.099,2,17
31,106,1,1:25.533,1:25.546,1:25.172,3,18
31,94,14,1:25.700,1:25.848,1:25.276,4,21
31,104,14,1:26.273,1:26.038,1:25.590,5,21
31,60,1,1:25.898,1:26.023,1:25.787,6,19
31,79,13,1:26.428,1:26.283,1:26.182,7,21
31,108,2,1:26.079,1:26.385,1:26.224,8,21
31,109,16,1:26.482,1:26.403,1:26.345,9,24
31,70,13,1:26.568,1:26.397,1:26.386,10,21
31,102,30,1:26.449,1:26.519,,11,18
31,6,30,1:26.558,1:26.546,,12,18
31,93,2,1:26.203,1:26.578,,13,15
31,67,28,1:26.347,1:26.757,,14,17
31,75,31,1:26.649,1:26.928,,15,14
31,87,28,1:26.662,,,16,9
31,88,16,1:26.721,,,17,10
31,103,31,1:26.762,,,18,9
31,110,11,1:27.789,,,19,9
31,56,11,1:28.257,,,20,10
32,57,22,1:12.852,1:12.149,1:11.767,1,19
32,94,14,1:12.593,1:12.427,1:12.113,2,17
32,83,22,1:13.075,1:12.424,1:12.129,3,19
32,104,14,1:12.991,1:12.385,1:12.522,4,15
32,6,30,1:13.066,1:12.519,1:12.538,5,18
32,67,28,1:13.146,1:12.769,1:12.851,6,20
32,93,2,1:13.221,1:12.632,1:12.897,7,21
32,75,31,1:13.194,1:12.776,1:13.065,8,15
32,70,13,1:13.186,1:12.766,1:13.126,9,15
32,106,1,1:12.229,1:12.344,,10,9
32,102,30,1:13.170,1:12.786,,11,15
32,87,28,1:13.103,1:12.789,,12,11
32,79,13,1:13.131,1:12.799,,13,12
32,88,16,1:13.278,1:13.135,,14,15
32,103,31,1:13.256,1:13.450,,15,15
32,108,2,1:13.333,,,16,9
32,109,16,1:13.461,,,17,9
32,110,11,1:14.721,,,18,11
32,56,11,1:14.839,,,19,11
32,60,1,DNS,,,NC,1
33,94,14,1:15.817,1:15.573,1:14.572,1,16
33,83,22,1:16.078,1:15.669,1:14.590,2,19
33,57,22,1:16.068,1:15.548,1:14.769,3,22
33,106,1,1:16.337,1:15.792,1:15.043,4,17
33,60,1,1:16.452,1:15.885,1:15.071,5,18
33,104,14,1:16.716,1:16.393,1:15.450,6,19
33,108,2,1:16.697,1:16.060,1:15.800,7,18
33,93,2,1:16.493,1:16.308,1:15.852,8,20
33,67,28,1:16.978,1:16.319,1:16.013,9,21
33,6,30,1:16.506,1:16.518,1:16.041,10,20
33,70,13,1:16.790,1:16.565,,11,12
33,109,16,1:16.912,1:16.687,,12,14
33,88,16,1:16.750,1:16.692,,13,14
33,102,30,1:16.894,1:16.804,,14,14
33,87,28,1:16.122,1:17.081,,15,13
33,110,11,1:17.031,,,16,9
33,75,31,1:17.109,,,17,6
33,79,13,1:17.257,,,18,6
33,103,31,1:17.542,,,19,9
33,56,11,1:18.324,,,20,9
34,106,1,1:43.587,1:42.938,1:42.519,1,17
34,60,1,1:44.109,1:43.037,1:43.267,2,17
34,57,22,1:45.260,1:43.592,1:43.282,3,19
34,83,22,1:45.141,1:43.980,1:43.415,4,19
34,94,14,1:44.622,1:44.132,1:43.690,5,16
34,79,13,1:45.560,1:44.103,1:44.257,6,17
34,70,13,1:45.899,1:44.549,1:44.542,7,16
34,6,30,1:45.842,1:44.140,1:44.557,8,18
34,75,31,1:45.732,1:44.707,1:44.706,9,18
34,87,28,1:45.839,1:44.738,1:45.086,10,18
34,67,28,1:45.694,1:44.797,,11,12
34,108,2,1:46.154,1:44.847,,12,12
34,103,31,1:46.000,1:45.047,,13,8
34,109,14,1:45.528,1:45.799,,14,8
34,102,30,1:45.637,,,15,7
34,104,16,1:46.435,,,16,5
34,93,2,1:46.507,,,17,6
34,88,16,1:46.518,,,18,4
34,110,11,1:47.548,,,19,6
34,56,11,DNF,,,NC,2
35,106,1,1:20.126,1:19.553,1:19.307,1,18
35,57,22,1:20.272,1:19.464,1:19.346,2,16
35,83,22,1:20.156,1:20.018,1:19.354,3,17
35,60,1,1:20.378,1:19.715,1:19.457,4,17
35,79,13,1:20.374,1:19.833,1:19.839,5,13
35,70,13,1:20.155,1:20.275,1:20.049,6,14
35,93,2,1:20.413,1:20.202,1:20.455,7,20
35,109,14,1:20.382,1:20.021,DNF,8,15
35,103,31,1:20.643,1:20.498,DNF,9,19
35,6,30,1:20.634,1:20.515,DNF,10,16
35,102,30,1:20.657,1:20.517,,11,15
35,87,28,1:20.616,1:20.615,,12,14
35,88,16,1:20.723,1:20.630,,13,17
35,108,2,1:20.646,1:21.068,,14,15
35,104,16,1:20.508,1:21.125,,15,15
35,67,28,1:20.784,,,16,8
35,75,31,1:21.291,,,17,6
35,110,11,1:21.800,,,18,8
35,56,11,1:22.356,,,19,9
35,94,14,DNF,,,NC,3
36,106,1,1:38.014,1:36.650,1:36.217,1,18
36,57,22,1:37.565,1:36.933,1:36.408,2,19
36,60,1,1:38.374,1:36.720,1:36.437,3,16
36,94,14,1:38.540,1:37.089,1:36.813,4,15
36,83,22,1:37.317,1:37.142,1:37.146,5,18
36,109,14,1:39.106,1:37.865,1:37.411,6,16
36,93,2,1:38.882,1:37.982,1:37.818,7,19
36,79,13,1:39.362,1:38.399,1:38.095,DQ,18
36,70,13,1:39.001,1:38.580,1:38.264,8,18
36,108,2,1:38.606,1:37.572,1:38.329,9,19
36,75,31,1:39.909,1:38.620,,10,14
36,102,30,1:39.272,1:38.697,,11,14
36,104,16,1:39.085,1:38.699,,12,12
36,6,30,1:39.454,1:38.858,,13,14
36,87,28,1:39.942,1:39.650,,14,14
36,88,16,1:39.957,,,15,7
36,103,31,1:39.979,,,16,8
36,67,28,1:40.277,,,17,8
36,110,11,1:40.867,,,18,7
36,56,11,1:41.186,,,19,6
37,106,1,1:33.613,1:32.434,1:31.628,1,18
37,57,22,1:33.230,1:33.134,1:32.030,2,19
37,60,1,1:33.032,1:32.536,1:32.053,3,22
37,94,14,1:33.368,1:32.634,1:32.310,4,15
37,83,22,1:33.413,1:33.281,1:32.632,5,18
37,93,2,1:34.184,1:33.807,1:33.222,6,20
37,70,13,1:34.236,1:33.898,1:33.289,7,15
37,108,2,1:34.201,1:33.725,1:33.301,8,20
37,67,28,1:34.283,1:33.643,1:33.517,9,19
37,79,13,1:34.138,1:33.862,1:33.661,10,18
37,104,16,1:34.456,1:33.950,,11,13
37,75,31,1:34.336,1:33.958,,12,14
37,102,30,1:34.755,1:34.037,,13,14
37,87,28,1:33.889,1:34.082,,14,13
37,103,31,1:34.287,1:34.233,,15,14
37,6,30,1:34.840,,,16,8
37,110,11,1:35.356,,,17,8
37,56,11,1:36.474,,,18,8
37,109,14,1:39.197,,,19,4
37,88,16,,,,NC,0
38,60,1,1:28.988,1:28.174,1:27.064,1,16
38,106,1,1:28.405,1:28.179,1:27.253,2,16
38,83,22,1:28.896,1:27.688,1:27.293,3,21
38,57,22,1:28.735,1:27.826,1:27.302,4,20
38,94,14,1:28.754,1:28.499,1:27.851,5,16
38,109,14,1:29.351,1:28.156,1:27.851,6,19
38,93,2,1:29.018,1:28.577,1:28.304,7,21
38,108,2,1:28.873,1:28.571,1:28.464,8,21
38,104,16,1:29.411,1:28.779,1:28.836,9,21
38,67,28,1:29.572,1:29.144,1:29.341,10,15
38,102,30,1:29.604,1:29.254,,11,15
38,103,31,1:29.594,1:29.345,,12,12
38,6,30,1:29.636,1:29.358,,13,15
38,88,16,1:29.723,1:29.563,,14,16
38,70,13,1:29.619,1:30.112,,15,13
38,79,13,1:29.822,,,16,8
38,75,31,1:30.344,,,17,9
38,110,11,1:30.364,,,18,10
38,87,28,DNF,,,NC,2
38,56,11,DNS,,,NC,1
39,94,14,1:15.949,1:16.136,1:14.758,1,16
39,106,1,1:16.364,1:16.219,1:15.024,2,18
39,60,1,1:16.696,1:15.914,1:15.170,3,18
39,57,22,1:16.424,1:15.721,1:15.262,4,20
39,109,14,1:16.175,1:16.574,1:15.336,5,18
39,83,22,1:17.062,1:15.852,1:15.338,6,18
39,93,2,1:17.044,1:16.267,1:16.014,7,19
39,108,2,1:17.092,1:16.447,1:16.322,8,20
39,88,16,1:17.041,1:16.657,1:16.469,9,22
39,104,16,1:17.065,1:16.679,1:16.586,10,22
39,75,31,1:17.465,1:16.687,,11,14
39,70,13,1:17.608,1:16.885,,12,14
39,79,13,1:17.270,1:16.933,,13,14
39,6,30,1:17.225,1:16.967,,14,14
39,102,30,1:17.794,1:17.269,,15,14
39,103,31,1:18.065,,,16,8
39,87,28,1:18.436,,,17,9
39,67,28,1:18.599,,,18,9
39,110,11,1:18.823,,,19,10
39,56,11,1:20.179,,,20,9
40,83,22,1:33.750,1:33.160,1:32.029,1,18
40,60,1,1:33.766,1:32.782,1:32.041,2,17
40,94,14,1:33.549,1:33.120,1:32.096,3,16
40,106,1,1:33.988,1:32.760,1:32.137,4,19
40,57,22,1:33.454,1:33.045,1:32.321,5,17
40,109,14,1:33.984,1:32.898,1:32.548,6,14
40,93,2,1:33.916,1:33.422,1:32.847,7,15
40,108,2,1:33.353,1:33.316,1:33.175,8,18
40,79,13,1:33.835,1:33.608,1:33.488,9,15
40,104,16,1:33.556,1:33.715,1:33.601,10,19
40,70,13,1:34.092,1:33.815,,11,12
40,87,28,1:33.812,1:33.979,,12,12
40,88,16,1:34.138,1:33.989,,13,14
40,103,31,1:33.921,1:34.100,,14,14
40,67,28,1:34.161,1:34.158,,15,14
40,102,30,1:34.226,,,16,8
40,6,30,1:34.369,,,17,8
40,110,11,1:35.372,,,18,9
40,75,31,1:35.808,,,19,5
40,56,11,1:35.889,,,20,9
41,94,14,1:08.242,1:07.503,1:07.508,1,12
41,60,1,1:08.556,1:08.050,1:07.631,2,15
41,57,22,1:08.614,1:08.088,1:07.699,3,16
41,106,1,1:08.496,1:07.888,1:07.728,4,20
41,83,22,1:08.545,1:08.232,1:07.874,5,17
41,109,14,1:08.503,1:08.117,1:07.935,6,14
41,104,16,1:08.909,1:08.770,1:08.837,7,22
41,67,28,1:09.197,1:08.705,1:08.854,8,16
41,6,30,1:09.276,1:08.858,1:08.984,9,20
41,87,28,1:08.875,1:08.803,1:09.037,10,15
41,108,2,1:08.891,1:08.868,,11,13
41,79,13,1:09.086,1:08.903,,12,12
41,102,30,1:09.175,1:08.919,,13,14
41,70,13,1:09.050,1:08.921,,14,12
41,75,31,1:09.288,1:09.035,,15,14
41,88,16,1:09.320,,,16,10
41,103,31,1:09.536,,,17,9
41,110,11,1:10.126,,,18,9
41,56,11,1:10.614,,,19,9
41,93,2,DNF,,,NC,2
42,57,22,1:35.851,1:35.634,1:34.779,1,19
42,83,22,1:36.200,1:35.674,1:34.973,2,16
42,94,14,1:36.390,1:36.275,1:35.139,3,16
42,106,1,1:36.478,1:35.543,1:35.219,4,16
42,60,1,1:36.963,1:35.786,1:35.339,5,16
42,109,14,1:36.102,1:36.718,1:35.682,6,21
42,108,2,1:37.545,1:36.764,1:36.436,7,17
42,79,13,1:37.106,1:36.785,1:36.456,8,15
42,93,2,1:37.358,1:36.308,1:36.459,9,17
42,70,13,1:37.506,1:36.859,1:36.710,10,18
42,75,31,1:36.961,1:37.055,,11,13
42,104,16,1:37.198,1:37.089,,12,12
42,103,31,1:37.528,1:37.103,,13,14
42,88,16,1:37.683,1:37.141,,14,12
42,87,28,1:37.710,1:37.254,,15,14
42,67,28,1:38.051,,,16,8
42,102,30,1:38.114,,,17,6
42,6,30,1:38.383,,,18,6
42,110,11,1:38.717,,,19,8
42,56,11,1:39.236,,,20,6
43,83,22,1:04.111,1:03.015,1:02.939,1,19
43,57,22,1:04.198,1:03.096,1:02.951,2,21
43,94,14,1:04.024,1:04.000,1:03.477,3,23
43,108,2,1:04.606,1:03.819,1:03.626,4,17
43,109,14,1:04.661,1:03.746,1:03.868,5,18
43,75,31,1:04.543,1:03.860,1:03.868,6,19
43,106,1,1:04.500,1:04.041,1:03.923,7,20
43,93,2,1:04.537,1:03.971,1:03.971,8,18
43,103,31,1:04.309,1:03.955,1:04.029,9,17
43,79,13,1:04.556,1:04.023,1:04.239,10,15
43,60,1,1:04.554,1:04.206,,11,13
43,104,32,1:04.603,1:04.305,,12,14
43,88,32,1:05.031,1:04.431,,13,14
43,101,13,1:04.933,1:04.643,,14,12
43,67,28,1:05.094,1:04.691,,15,14
43,87,28,1:05.164,,,16,8
43,110,11,1:05.167,,,17,10
43,102,30,1:05.175,,,18,8
43,6,30,1:05.224,,,19,9
43,111,11,1:05.757,,,20,12
44,57,22,1:18.188,1:17.825,1:19.273,1,34
44,94,14,1:18.297,1:17.938,1:20.489,2,34
44,93,2,1:18.590,1:18.836,1:20.671,3,33
44,83,22,1:18.791,1:18.657,1:20.701,4,34
44,101,13,1:19.687,1:18.764,1:20.922,5,33
44,108,2,1:18.504,1:18.448,1:20.925,6,34
44,109,14,1:20.882,1:19.014,1:21.011,7,31
44,104,32,1:20.192,1:18.744,1:21.028,8,33
44,79,13,1:19.662,1:19.229,1:21.192,9,32
44,60,1,1:20.243,1:19.545,1:21.651,10,33
44,106,1,1:20.871,1:19.628,,11,24
44,110,11,1:20.382,1:19.636,,12,22
44,103,31,1:19.697,1:19.645,,13,23
44,88,32,1:19.824,1:19.717,,14,24
44,87,28,1:21.140,1:20.211,,15,22
44,6,30,1:21.372,,,16,12
44,75,31,1:21.607,,,17,12
44,111,11,1:21.759,,,18,12
44,102,30,1:21.831,,,19,12
44,67,28,DNS,,,20,1
45,57,22,1:14.907,1:14.261,1:13.447,1,22
45,83,22,1:15.474,1:14.530,1:13.554,2,20
45,103,31,1:14.895,1:15.176,1:14.377,3,22
45,75,31,1:14.681,1:15.394,1:14.545,4,22
45,60,1,1:15.455,1:15.131,1:14.774,5,20
45,106,1,1:15.793,1:15.006,1:14.817,6,20
45,94,14,1:15.495,1:14.976,1:14.849,7,21
45,108,2,1:15.444,1:15.085,1:14.966,8,20
45,93,2,1:15.281,1:15.267,1:15.027,9,21
45,104,32,1:15.767,1:15.508,,10,14
45,79,13,1:15.848,1:15.661,,11,14
45,110,11,1:15.585,1:15.698,,12,14
45,109,14,1:15.722,1:15.715,,13,16
45,101,13,1:15.719,1:15.742,,14,14
45,111,11,1:16.105,1:16.544,,15,14
45,87,28,1:16.152,,,16,9
45,88,32,1:16.204,,,17,9
45,67,28,1:16.407,,,18,8
45,102,30,1:16.506,,,19,12
45,6,30,1:16.614,,,20,12
46,57,22,1:25.900,1:25.347,1:24.303,1,22
46,83,22,1:25.801,1:25.015,1:24.616,2,17
46,94,14,1:26.115,1:26.144,1:25.325,3,15
46,106,1,1:26.550,1:26.203,1:25.427,4,16
46,108,2,1:26.855,1:26.420,1:25.782,5,20
46,103,31,1:26.243,1:26.501,1:25.839,6,20
46,93,2,1:26.715,1:26.149,1:25.965,7,20
46,79,13,1:26.677,1:26.339,1:26.009,8,19
46,101,13,1:26.396,1:26.252,1:26.209,9,20
46,60,1,1:26.469,1:26.455,1:26.339,10,20
46,104,32,1:26.343,1:26.501,,11,12
46,109,14,1:26.565,1:26.545,,12,11
46,70,31,1:26.327,1:26.566,,13,14
46,88,32,1:26.774,1:26.744,,14,12
46,110,11,1:26.732,1:27.092,,15,14
46,87,28,1:27.158,,,16,9
46,102,30,1:27.164,,,17,9
46,6,30,1:27.366,,,18,9
46,67,28,1:27.643,,,19,9
46,111,11,1:27.705,,,20,7
47,83,22,1:26.738,1:25.785,1:25.154,1,20
47,57,22,1:26.818,1:26.266,1:25.217,2,20
47,70,31,1:27.279,1:26.261,1:26.082,3,18
47,94,14,1:27.154,1:26.779,1:26.176,4,12
47,79,13,1:27.442,1:26.636,1:26.297,5,14
47,103,31,1:27.187,1:26.674,1:26.428,6,18
47,104,32,1:27.154,1:26.523,1:26.534,7,18
47,106,1,1:27.427,1:26.709,1:26.614,8,16
47,109,14,1:27.153,1:26.642,1:26.669,9,18
47,108,2,1:27.217,1:26.885,1:26.778,10,18
47,101,13,1:27.278,1:27.011,,11,12
47,60,1,1:27.612,1:27.078,,12,14
47,93,2,1:27.450,1:27.083,,13,12
47,67,28,1:27.519,1:27.254,,14,16
47,110,11,1:27.757,1:27.455,,15,11
47,88,32,1:27.882,,,16,6
47,87,28,1:28.236,,,17,9
47,111,11,1:28.430,,,18,6
47,102,30,1:28.433,,,19,6
47,6,30,1:28.493,,,20,6
48,57,22,1:16.872,1:16.013,1:15.584,1,15
48,83,22,1:17.243,1:16.152,1:15.643,2,15
48,94,14,1:17.213,1:16.518,1:16.292,3,15
48,75,31,1:17.117,1:16.936,1:16.482,4,15
48,103,31,1:17.316,1:16.666,1:16.589,5,15
48,109,14,1:17.419,1:17.163,1:17.029,6,18
48,93,2,1:17.438,1:16.876,1:17.044,7,17
48,108,2,1:17.577,1:17.166,1:17.084,8,18
48,106,1,1:17.256,1:16.953,1:17.087,9,18
48,104,32,1:17.356,1:16.800,1:17.136,10,18
48,60,1,1:17.573,1:17.168,,11,12
48,88,32,1:17.676,1:17.192,,12,12
48,79,13,1:17.667,1:17.198,,13,12
48,6,30,1:17.797,1:17.386,,14,12
48,101,13,1:17.765,1:17.567,,15,12
48,87,28,1:17.908,,,16,6
48,67,28,1:18.089,,,17,6
48,110,11,1:18.099,,,18,9
48,111,11,1:18.532,,,19,9
48,102,30,1:18.697,,,20,6
49,57,22,1:42.323,1:42.014,1:41.252,1,15
49,83,22,1:42.534,1:42.126,1:41.763,2,17
49,94,14,1:43.197,1:42.473,1:41.778,3,17
49,79,13,1:43.309,1:42.487,1:42.061,4,11
49,109,14,1:43.418,1:42.193,1:42.264,5,15
49,101,13,1:43.505,1:42.534,1:42.396,6,15
49,93,2,1:43.322,1:42.478,1:42.438,7,15
49,75,31,1:43.349,1:42.670,1:42.532,8,15
49,103,31,1:43.265,1:42.491,1:42.603,9,15
49,108,2,1:43.514,1:42.722,1:42.657,10,17
49,88,32,1:43.267,1:42.730,,11,12
49,104,32,1:43.262,1:42.745,,12,12
49,106,1,1:43.656,1:42.996,,13,12
49,60,1,1:43.567,1:43.261,,14,12
49,110,11,1:43.630,1:43.468,,15,11
49,6,30,1:43.743,,,16,6
49,67,28,1:43.838,,,17,6
49,102,30,1:43.950,,,18,6
49,111,11,1:44.138,,,19,6
49,87,28,1:44.314,,,20,8
50,57,22,1:19.514,1:19.092,1:18.887,1,18
50,83,22,1:19.786,1:18.952,1:18.956,2,18
50,93,2,1:20.099,1:19.705,1:19.695,3,16
50,75,31,1:20.048,1:19.718,1:19.720,4,17
50,94,14,1:20.193,1:19.780,1:19.795,5,17
50,108,2,1:20.344,1:19.962,1:19.820,6,18
50,79,13,1:20.548,1:20.031,1:19.864,7,16
50,103,31,1:20.400,1:19.924,1:20.049,8,19
50,109,14,1:21.104,1:20.064,1:20.090,9,19
50,104,32,1:20.145,1:19.909,1:20.177,10,20
50,88,32,1:20.307,1:20.169,,11,14
50,101,13,1:20.747,1:20.234,,12,12
50,106,1,1:20.443,1:20.273,,13,15
50,6,30,1:21.010,1:20.926,,14,14
50,87,28,1:20.869,1:21.573,,15,14
50,67,28,1:21.139,,,16,8
50,60,1,1:21.151,,,17,5
50,102,30,1:21.206,,,18,9
50,110,11,1:21.587,,,19,7
50,111,11,1:21.717,,,20,8
51,57,22,1:15.778,1:15.309,1:15.144,1,14
51,83,22,1:15.749,1:15.322,1:15.203,2,11
51,94,14,1:16.335,1:15.471,1:15.509,3,12
51,109,14,1:16.527,1:15.914,1:15.954,4,14
51,106,1,1:16.698,1:16.324,1:16.270,5,18
51,75,31,1:16.596,1:16.489,1:16.311,6,16
51,103,31,1:16.701,1:16.271,1:16.356,7,14
51,79,13,1:16.981,1:16.243,1:16.543,8,14
51,93,2,1:16.993,1:16.522,1:17.870,9,17
51,101,13,1:16.825,1:16.297,DNF,10,14
51,108,2,1:16.895,1:16.640,,11,12
51,88,32,1:16.928,1:16.854,,12,11
51,6,30,1:17.059,1:16.854,,13,12
51,60,1,1:17.072,1:16.858,,14,12
51,67,28,1:17.069,1:17.254,,15,12
51,104,32,1:17.125,,,16,6
51,102,30,1:17.220,,,17,6
51,110,11,1:17.232,,,18,9
51,111,11,1:17.320,,,19,9
51,87,28,1:17.348,,,20,6
52,57,22,1:32.983,1:32.835,1:31.304,1,19
52,94,14,1:33.630,1:33.157,1:31.867,2,21
52,83,22,1:32.656,1:32.405,1:31.956,3,19
52,75,31,1:33.704,1:33.038,1:32.317,4,15
52,79,13,1:33.650,1:32.218,1:32.364,5,15
52,93,2,1:33.967,1:32.757,1:32.550,6,15
52,101,13,1:33.557,1:33.196,1:32.624,7,20
52,108,2,1:33.804,1:33.081,1:32.847,8,19
52,104,32,1:33.734,1:33.139,1:33.000,9,21
52,109,14,1:33.919,1:33.153,1:33.008,10,19
52,106,1,1:34.071,1:33.239,,11,10
52,88,32,1:33.511,1:33.249,,12,16
52,103,31,1:33.852,1:33.364,,13,11
52,110,11,1:34.020,1:33.583,,14,11
52,60,1,1:34.134,1:33.609,,15,11
52,67,28,1:34.592,,,16,7
52,102,30,1:34.594,,,17,6
52,87,28,1:34.681,,,18,8
52,111,11,1:35.066,,,19,5
52,6,30,1:35.267,,,20,5
53,83,22,1:26.573,1:25.971,1:25.269,1,19
53,57,22,1:26.620,1:25.390,1:25.525,2,18
53,94,14,1:26.319,1:25.467,1:25.562,3,15
53,106,1,1:26.857,1:26.240,1:26.035,4,18
53,109,14,1:27.126,1:26.285,1:26.047,5,15
53,79,13,1:26.836,1:26.096,1:26.223,6,18
53,101,13,1:27.086,1:26.364,1:26.242,7,20
53,108,2,1:26.829,1:26.316,1:26.458,8,18
53,75,31,1:27.120,1:26.330,1:26.704,9,17
53,93,2,1:27.378,1:26.361,1:26.709,10,20
53,60,1,1:27.107,1:26.738,,11,16
53,104,32,1:27.072,1:26.776,,12,16
53,88,32,1:27.285,1:26.848,,13,16
53,102,30,1:27.532,1:26.936,,14,14
53,87,28,1:27.231,1:27.125,,15,16
53,67,28,1:27.552,,,16,10
53,110,11,1:27.564,,,17,9
53,111,11,1:27.812,,,18,9
53,6,30,1:27.817,,,19,8
53,70,31,1:28.021,,,20,10
54,57,22,1:16.828,1:16.824,1:16.652,1,21
54,83,22,1:16.945,1:16.466,1:16.754,2,17
54,94,14,1:16.879,1:17.038,1:16.904,3,23
54,106,1,1:17.421,1:17.367,1:17.090,4,23
54,75,31,1:17.370,1:17.129,1:17.223,5,21
54,109,14,1:17.435,1:17.411,1:17.437,6,29
54,93,2,1:17.627,1:17.183,1:17.520,7,24
54,108,2,1:17.547,1:17.321,1:17.525,8,24
54,104,32,1:17.209,1:17.367,1:17.803,9,26
54,79,13,1:17.621,1:17.481,,10,17
54,101,13,1:17.775,1:17.614,,11,18
54,103,31,1:17.667,1:17.626,,12,22
54,88,32,1:17.841,1:17.728,,13,22
54,110,11,1:17.931,1:17.788,,14,17
54,60,1,1:17.446,1:17.919,,15,20
54,6,30,1:18.201,,,16,12
54,102,30,1:18.323,,,17,12
54,67,28,1:18.364,,,18,12
54,87,28,1:18.508,,,19,10
54,111,11,1:18.777,,,20,11
55,83,22,1:14.221,1:14.585,1:13.609,1,22
55,57,22,1:14.229,1:14.643,1:13.706,2,22
55,94,14,1:15.034,1:14.974,1:14.176,3,16
55,104,32,1:15.183,1:14.681,1:14.502,4,19
55,79,13,1:15.474,1:14.953,1:14.520,5,18
55,109,14,1:15.402,1:14.745,1:14.572,6,21
55,106,1,1:15.123,1:15.017,1:14.616,7,20
55,88,32,1:15.412,1:15.022,1:14.696,8,21
55,108,2,1:15.274,1:15.051,1:14.814,9,17
55,93,2,1:15.528,1:15.027,1:14.911,10,19
55,75,31,1:15.407,1:15.061,,11,16
55,101,13,1:15.352,1:15.201,,12,14
55,110,11,1:15.760,1:15.323,,13,18
55,60,1,1:15.571,1:15.385,,14,20
55,103,31,1:15.822,1:15.494,,15,16
55,67,28,1:15.918,,,16,10
55,87,28,1:15.939,,,17,11
55,6,30,1:15.953,,,18,10
55,111,11,1:15.987,,,19,12
55,102,30,1:16.208,,,20,8
56,103,31,2:07.467,1:53.372,1:47.765,1,22
56,94,14,1:57.485,1:50.293,1:48.055,2,26
56,75,31,2:07.614,1:54.097,1:49.321,3,21
56,109,14,1:59.431,1:52.282,1:50.448,4,26
56,79,13,2:05.598,1:54.278,1:51.595,5,26
56,57,22,2:07.599,1:52.709,1:52.560,6,23
56,101,13,2:06.115,1:53.657,1:52.622,7,26
56,6,30,2:01.249,1:53.793,1:52.745,8,27
56,83,22,2:07.001,1:53.767,1:53.258,9,23
56,102,30,2:07.341,1:53.431,1:57.226,10,26
56,108,2,2:07.167,1:54.945,,11,18
56,60,1,2:03.356,1:55.169,,12,18
56,93,2,2:07.489,1:55.410,,13,18
56,106,1,2:04.464,1:56.696,,14,18
56,104,32,2:05.579,1:58.556,,15,17
56,87,28,2:08.007,,,16,10
56,88,32,2:09.070,,,17,8
56,110,11,2:10.017,,,18,9
56,67,28,2:12.909,,,19,7
56,111,11,2:21.611,,,20,9
57,57,22,1:28.343,1:27.586,1:27.264,1,16
57,83,22,1:28.767,1:28.063,1:27.553,2,16
57,94,14,1:28.885,1:28.025,1:27.678,3,15
57,109,14,1:28.732,1:28.749,1:28.274,4,18
57,75,31,1:29.178,1:28.894,1:28.322,5,20
57,79,13,1:29.005,1:28.648,1:28.417,6,17
57,101,13,1:29.203,1:28.937,1:28.419,7,14
57,104,32,1:28.971,1:29.008,1:28.448,8,14
57,108,2,1:29.464,1:28.877,1:28.542,9,17
57,88,32,1:29.158,1:28.944,1:28.618,10,17
57,60,1,1:29.142,1:29.149,,11,11
57,106,1,1:29.137,1:29.165,,12,11
57,103,31,1:28.679,1:29.557,,13,11
57,110,11,1:29.294,1:31.218,,14,11
57,93,2,1:28.975,DNF,,15,5
57,102,30,1:29.491,,,16,6
57,6,30,1:29.810,,,17,6
57,87,28,1:30.111,,,18,6
57,67,28,1:30.138,,,19,6
57,111,11,1:30.182,,,20,6
58,83,22,53.904,53.803,53.377,1,24
58,110,22,54.160,53.819,53.403,2,25
58,94,14,54.037,53.647,53.433,3,17
58,106,1,54.249,53.825,53.613,4,21
58,75,31,54.236,53.787,53.790,5,17
58,88,32,54.346,53.856,53.906,6,26
58,79,13,54.388,53.871,53.957,7,15
58,93,2,54.450,53.818,54.010,8,20
58,104,32,54.207,53.941,54.154,9,28
58,103,31,54.595,53.840,54.200,10,19
58,101,13,54.309,53.995,,11,13
58,109,14,54.620,54.026,,12,12
58,60,1,54.301,54.175,,13,17
58,102,30,54.523,54.377,,14,14
58,108,2,54.194,54.693,,15,15
58,87,28,54.705,,,16,9
58,111,11,54.796,,,17,11
58,112,11,54.892,,,18,9
58,6,30,54.963,,,19,11
58,113,28,55.426,,,20,11
59,94,14,1:35.993,1:35.641,1:35.246,1,19
59,83,22,1:35.699,1:35.527,1:35.271,2,18
59,57,22,1:35.528,1:35.466,1:35.332,3,20
