date,driver_id,team_id,position,driver_name,points,year,round,position_status
2010-06-13,59,20,10,Adrian Sutil,1.0,2010,8,CLAS
2010-06-13,1,22,11,Michael Schumacher,0.0,2010,8,CLAS
2010-06-13,66,16,12,Jaime Alguersuari,0.0,2010,8,CLAS
2010-06-13,70,11,13,Nico Hulkenberg,0.0,2010,8,CLAS
2010-06-13,3,11,14,Rubens Barrichello,0.0,2010,8,CLAS
2010-06-13,30,1,15,Felipe Massa,0.0,2010,8,CLAS
2010-06-13,58,23,16,Heikki Kovalainen,0.0,2010,8,CLAS
2010-06-13,72,13,17,Vitaly Petrov,0.0,2010,8,CLAS
2010-06-13,74,24,18,Karun Chandhok,0.0,2010,8,CLAS
2010-06-13,73,25,19,Lucas di Grassi,0.0,2010,8,CLAS
2010-06-13,43,25,20,Timo Glock,0.0,2010,8,NC
2010-06-13,16,23,21,Jarno Trulli,0.0,2010,8,NC
2010-06-13,23,3,22,Pedro de la Rosa,0.0,2010,8,NC
2010-06-13,71,24,23,Bruno Senna,0.0,2010,8,NC
2010-06-13,69,3,24,Kamui Kobayashi,0.0,2010,8,NC
2010-06-27,60,14,1,Sebastian Vettel,25.0,2010,9,CLAS
2010-06-27,57,2,2,Lewis Hamilton,18.0,2010,9,CLAS
2010-06-27,14,2,3,Jenson Button,15.0,2010,9,CLAS
2010-06-27,3,11,4,Rubens Barrichello,12.0,2010,9,CLAS
2010-06-27,56,13,5,Robert Kubica,10.0,2010,9,CLAS
2010-06-27,59,20,6,Adrian Sutil,8.0,2010,9,CLAS
2010-06-27,69,3,7,Kamui Kobayashi,6.0,2010,9,CLAS
2010-06-27,12,1,8,Fernando Alonso,4.0,2010,9,CLAS
2010-06-27,65,16,9,Sebastien Buemi,2.0,2010,9,CLAS
2010-06-27,51,22,10,Nico Rosberg,1.0,2010,9,CLAS
2010-06-27,30,1,11,Felipe Massa,0.0,2010,9,CLAS
2010-06-27,23,3,12,Pedro de la Rosa,0.0,2010,9,CLAS
2010-06-27,66,16,13,Jaime Alguersuari,0.0,2010,9,CLAS
2010-06-27,72,13,14,Vitaly Petrov,0.0,2010,9,CLAS
2010-06-27,1,22,15,Michael Schumacher,0.0,2010,9,CLAS
2010-06-27,49,20,16,Vitantonio Liuzzi,0.0,2010,9,CLAS
2010-06-27,73,25,17,Lucas di Grassi,0.0,2010,9,CLAS
2010-06-27,74,24,18,Karun Chandhok,0.0,2010,9,CLAS
2010-06-27,43,25,19,Timo Glock,0.0,2010,9,CLAS
2010-06-27,71,24,20,Bruno Senna,0.0,2010,9,CLAS
2010-06-27,16,23,21,Jarno Trulli,0.0,2010,9,CLAS
2010-06-27,70,11,22,Nico Hulkenberg,0.0,2010,9,NC
2010-06-27,58,23,23,Heikki Kovalainen,0.0,2010,9,NC
2010-06-27,27,14,24,Mark Webber,0.0,2010,9,NC
2010-07-11,27,14,1,Mark Webber,25.0,2010,10,CLAS
2010-07-11,57,2,2,Lewis Hamilton,18.0,2010,10,CLAS
2010-07-11,51,22,3,Nico Rosberg,15.0,2010,10,CLAS
2010-07-11,14,2,4,Jenson Button,12.0,2010,10,CLAS
2010-07-11,3,11,5,Rubens Barrichello,10.0,2010,10,CLAS
2010-07-11,69,3,6,Kamui Kobayashi,8.0,2010,10,CLAS
2010-07-11,60,14,7,Sebastian Vettel,6.0,2010,10,CLAS
2010-07-11,59,20,8,Adrian Sutil,4.0,2010,10,CLAS
2010-07-11,1,22,9,Michael Schumacher,2.0,2010,10,CLAS
2010-07-11,70,11,10,Nico Hulkenberg,1.0,2010,10,CLAS
2010-07-11,49,20,11,Vitantonio Liuzzi,0.0,2010,10,CLAS
2010-07-11,65,16,12,Sebastien Buemi,0.0,2010,10,CLAS
2010-07-11,72,13,13,Vitaly Petrov,0.0,2010,10,CLAS
2010-07-11,12,1,14,Fernando Alonso,0.0,2010,10,CLAS
2010-07-11,30,1,15,Felipe Massa,0.0,2010,10,CLAS
2010-07-11,16,23,16,Jarno Trulli,0.0,2010,10,CLAS
2010-07-11,58,23,17,Heikki Kovalainen,0.0,2010,10,CLAS
2010-07-11,43,25,18,Timo Glock,0.0,2010,10,CLAS
2010-07-11,74,24,19,Karun Chandhok,0.0,2010,10,CLAS
2010-07-11,55,24,20,Sakon Yamamoto,0.0,2010,10,CLAS
2010-07-11,66,16,21,Jaime Alguersuari,0.0,2010,10,NC
2010-07-11,23,3,22,Pedro de la Rosa,0.0,2010,10,NC
2010-07-11,56,13,23,Robert Kubica,0.0,2010,10,NC
2010-07-11,73,25,24,Lucas di Grassi,0.0,2010,10,NC
2010-07-25,12,1,1,Fernando Alonso,25.0,2010,11,CLAS
2010-07-25,30,1,2,Felipe Massa,18.0,2010,11,CLAS
2010-07-25,60,14,3,Sebastian Vettel,15.0,2010,11,CLAS
2010-07-25,57,2,4,Lewis Hamilton,12.0,2010,11,CLAS
2010-07-25,14,2,5,Jenson Button,10.0,2010,11,CLAS
2010-07-25,27,14,6,Mark Webber,8.0,2010,11,CLAS
2010-07-25,56,13,7,Robert Kubica,6.0,2010,11,CLAS
2010-07-25,51,22,8,Nico Rosberg,4.0,2010,11,CLAS
2010-07-25,1,22,9,Michael Schumacher,2.0,2010,11,CLAS
2010-07-25,72,13,10,Vitaly Petrov,1.0,2010,11,CLAS
2010-07-25,69,3,11,Kamui Kobayashi,0.0,2010,11,CLAS
2010-07-25,3,11,12,Rubens Barrichello,0.0,2010,11,CLAS
2010-07-25,70,11,13,Nico Hulkenberg,0.0,2010,11,CLAS
2010-07-25,23,3,14,Pedro de la Rosa,0.0,2010,11,CLAS
2010-07-25,66,16,15,Jaime Alguersuari,0.0,2010,11,CLAS
2010-07-25,49,20,16,Vitantonio Liuzzi,0.0,2010,11,CLAS
2010-07-25,59,20,17,Adrian Sutil,0.0,2010,11,CLAS
2010-07-25,43,25,18,Timo Glock,0.0,2010,11,CLAS
2010-07-25,71,24,19,Bruno Senna,0.0,2010,11,CLAS
2010-07-25,58,23,20,Heikki Kovalainen,0.0,2010,11,NC
2010-07-25,73,25,21,Lucas di Grassi,0.0,2010,11,NC
2010-07-25,55,24,22,Sakon Yamamoto,0.0,2010,11,NC
2010-07-25,16,23,23,Jarno Trulli,0.0,2010,11,NC
2010-07-25,65,16,24,Sebastien Buemi,0.0,2010,11,NC
2010-08-01,27,14,1,Mark Webber,25.0,2010,12,CLAS
2010-08-01,12,1,2,Fernando Alonso,18.0,2010,12,CLAS
2010-08-01,60,14,3,Sebastian Vettel,15.0,2010,12,CLAS
2010-08-01,30,1,4,Felipe Massa,12.0,2010,12,CLAS
2010-08-01,72,13,5,Vitaly Petrov,10.0,2010,12,CLAS
2010-08-01,70,11,6,Nico Hulkenberg,8.0,2010,12,CLAS
2010-08-01,23,3,7,Pedro de la Rosa,6.0,2010,12,CLAS
2010-08-01,14,2,8,Jenson Button,4.0,2010,12,CLAS
2010-08-01,69,3,9,Kamui Kobayashi,2.0,2010,12,CLAS
2010-08-01,3,11,10,Rubens Barrichello,1.0,2010,12,CLAS
2010-08-01,1,22,11,Michael Schumacher,0.0,2010,12,CLAS
2010-08-01,65,16,12,Sebastien Buemi,0.0,2010,12,CLAS
2010-08-01,49,20,13,Vitantonio Liuzzi,0.0,2010,12,CLAS
2010-08-01,58,23,14,Heikki Kovalainen,0.0,2010,12,CLAS
2010-08-01,16,23,15,Jarno Trulli,0.0,2010,12,CLAS
2010-08-01,43,25,16,Timo Glock,0.0,2010,12,CLAS
2010-08-01,71,24,17,Bruno Senna,0.0,2010,12,CLAS
2010-08-01,73,25,18,Lucas di Grassi,0.0,2010,12,CLAS
2010-08-01,55,24,19,Sakon Yamamoto,0.0,2010,12,CLAS
2010-08-01,57,2,20,Lewis Hamilton,0.0,2010,12,NC
2010-08-01,56,13,21,Robert Kubica,0.0,2010,12,NC
2010-08-01,51,22,22,Nico Rosberg,0.0,2010,12,NC
2010-08-01,59,20,23,Adrian Sutil,0.0,2010,12,NC
2010-08-01,66,16,24,Jaime Alguersuari,0.0,2010,12,NC
2010-08-29,57,2,1,Lewis Hamilton,25.0,2010,13,CLAS
2010-08-29,27,14,2,Mark Webber,18.0,2010,13,CLAS
2010-08-29,56,13,3,Robert Kubica,15.0,2010,13,CLAS
2010-08-29,30,1,4,Felipe Massa,12.0,2010,13,CLAS
2010-08-29,59,20,5,Adrian Sutil,10.0,2010,13,CLAS
2010-08-29,51,22,6,Nico Rosberg,8.0,2010,13,CLAS
2010-08-29,1,22,7,Michael Schumacher,6.0,2010,13,CLAS
2010-08-29,69,3,8,Kamui Kobayashi,4.0,2010,13,CLAS
2010-08-29,72,13,9,Vitaly Petrov,2.0,2010,13,CLAS
2010-08-29,49,20,10,Vitantonio Liuzzi,1.0,2010,13,CLAS
2010-08-29,23,3,11,Pedro de la Rosa,0.0,2010,13,CLAS
2010-08-29,65,16,12,Sebastien Buemi,0.0,2010,13,CLAS
2010-08-29,66,16,13,Jaime Alguersuari,0.0,2010,13,CLAS
2010-08-29,70,11,14,Nico Hulkenberg,0.0,2010,13,CLAS
2010-08-29,60,14,15,Sebastian Vettel,0.0,2010,13,CLAS
2010-08-29,58,23,16,Heikki Kovalainen,0.0,2010,13,CLAS
2010-08-29,73,25,17,Lucas di Grassi,0.0,2010,13,CLAS
2010-08-29,43,25,18,Timo Glock,0.0,2010,13,CLAS
2010-08-29,16,23,19,Jarno Trulli,0.0,2010,13,CLAS
2010-08-29,55,24,20,Sakon Yamamoto,0.0,2010,13,CLAS
2010-08-29,12,1,21,Fernando Alonso,0.0,2010,13,NC
2010-08-29,14,2,22,Jenson Button,0.0,2010,13,NC
2010-08-29,71,24,23,Bruno Senna,0.0,2010,13,NC
2010-08-29,3,11,24,Rubens Barrichello,0.0,2010,13,NC
2010-09-12,12,1,1,Fernando Alonso,25.0,2010,14,CLAS
2010-09-12,14,2,2,Jenson Button,18.0,2010,14,CLAS
2010-09-12,30,1,3,Felipe Massa,15.0,2010,14,CLAS
2010-09-12,60,14,4,Sebastian Vettel,12.0,2010,14,CLAS
2010-09-12,51,22,5,Nico Rosberg,10.0,2010,14,CLAS
2010-09-12,27,14,6,Mark Webber,8.0,2010,14,CLAS
2010-09-12,70,11,7,Nico Hulkenberg,6.0,2010,14,CLAS
2010-09-12,56,13,8,Robert Kubica,4.0,2010,14,CLAS
2010-09-12,1,22,9,Michael Schumacher,2.0,2010,14,CLAS
2010-09-12,3,11,10,Rubens Barrichello,1.0,2010,14,CLAS
2010-09-12,65,16,11,Sebastien Buemi,0.0,2010,14,CLAS
2010-09-12,49,20,12,Vitantonio Liuzzi,0.0,2010,14,CLAS
2010-09-12,72,13,13,Vitaly Petrov,0.0,2010,14,CLAS
2010-09-12,23,3,14,Pedro de la Rosa,0.0,2010,14,CLAS
2010-09-12,66,16,15,Jaime Alguersuari,0.0,2010,14,CLAS
2010-09-12,59,20,16,Adrian Sutil,0.0,2010,14,CLAS
2010-09-12,43,25,17,Timo Glock,0.0,2010,14,CLAS
2010-09-12,58,23,18,Heikki Kovalainen,0.0,2010,14,CLAS
2010-09-12,55,24,19,Sakon Yamamoto,0.0,2010,14,CLAS
2010-09-12,73,25,20,Lucas di Grassi,0.0,2010,14,CLAS
2010-09-12,16,23,21,Jarno Trulli,0.0,2010,14,NC
2010-09-12,71,24,22,Bruno Senna,0.0,2010,14,NC
2010-09-12,57,2,23,Lewis Hamilton,0.0,2010,14,NC
2010-09-12,69,3,24,Kamui Kobayashi,0.0,2010,14,NC
2010-09-26,12,1,1,Fernando Alonso,25.0,2010,15,CLAS
2010-09-26,60,14,2,Sebastian Vettel,18.0,2010,15,CLAS
2010-09-26,27,14,3,Mark Webber,15.0,2010,15,CLAS
2010-09-26,14,2,4,Jenson Button,12.0,2010,15,CLAS
2010-09-26,51,22,5,Nico Rosberg,10.0,2010,15,CLAS
2010-09-26,3,11,6,Rubens Barrichello,8.0,2010,15,CLAS
2010-09-26,56,13,7,Robert Kubica,6.0,2010,15,CLAS
2010-09-26,30,1,8,Felipe Massa,4.0,2010,15,CLAS
2010-09-26,59,20,9,Adrian Sutil,2.0,2010,15,CLAS
2010-09-26,70,11,10,Nico Hulkenberg,1.0,2010,15,CLAS
2010-09-26,72,13,11,Vitaly Petrov,0.0,2010,15,CLAS
2010-09-26,66,16,12,Jaime Alguersuari,0.0,2010,15,CLAS
2010-09-26,1,22,13,Michael Schumacher,0.0,2010,15,CLAS
2010-09-26,65,16,14,Sebastien Buemi,0.0,2010,15,CLAS
2010-09-26,73,25,15,Lucas di Grassi,0.0,2010,15,CLAS
2010-09-26,58,23,16,Heikki Kovalainen,0.0,2010,15,CLAS
2010-09-26,43,25,17,Timo Glock,0.0,2010,15,NC
2010-09-26,4,3,18,Nick Heidfeld,0.0,2010,15,NC
2010-09-26,57,2,19,Lewis Hamilton,0.0,2010,15,NC
2010-09-26,40,24,20,Christian Klien,0.0,2010,15,NC
2010-09-26,69,3,21,Kamui Kobayashi,0.0,2010,15,NC
2010-09-26,71,24,22,Bruno Senna,0.0,2010,15,NC
2010-09-26,16,23,23,Jarno Trulli,0.0,2010,15,NC
2010-09-26,49,20,24,Vitantonio Liuzzi,0.0,2010,15,NC
2010-10-10,60,14,1,Sebastian Vettel,25.0,2010,16,CLAS
2010-10-10,27,14,2,Mark Webber,18.0,2010,16,CLAS
2010-10-10,12,1,3,Fernando Alonso,15.0,2010,16,CLAS
2010-10-10,14,2,4,Jenson Button,12.0,2010,16,CLAS
2010-10-10,57,2,5,Lewis Hamilton,10.0,2010,16,CLAS
2010-10-10,1,22,6,Michael Schumacher,8.0,2010,16,CLAS
2010-10-10,69,3,7,Kamui Kobayashi,6.0,2010,16,CLAS
2010-10-10,4,3,8,Nick Heidfeld,4.0,2010,16,CLAS
2010-10-10,3,11,9,Rubens Barrichello,2.0,2010,16,CLAS
2010-10-10,65,16,10,Sebastien Buemi,1.0,2010,16,CLAS
2010-10-10,66,16,11,Jaime Alguersuari,0.0,2010,16,CLAS
2010-10-10,58,23,12,Heikki Kovalainen,0.0,2010,16,CLAS
2010-10-10,16,23,13,Jarno Trulli,0.0,2010,16,CLAS
2010-10-10,43,25,14,Timo Glock,0.0,2010,16,CLAS
2010-10-10,71,24,15,Bruno Senna,0.0,2010,16,CLAS
2010-10-10,55,24,16,Sakon Yamamoto,0.0,2010,16,CLAS
2010-10-10,51,22,17,Nico Rosberg,0.0,2010,16,CLAS
2010-10-10,59,20,18,Adrian Sutil,0.0,2010,16,NC
2010-10-10,56,13,19,Robert Kubica,0.0,2010,16,NC
2010-10-10,70,11,20,Nico Hulkenberg,0.0,2010,16,NC
2010-10-10,30,1,21,Felipe Massa,0.0,2010,16,NC
2010-10-10,72,13,22,Vitaly Petrov,0.0,2010,16,NC
2010-10-10,49,20,23,Vitantonio Liuzzi,0.0,2010,16,NC
2010-10-10,73,25,24,Lucas di Grassi,0.0,2010,16,NC
2010-10-24,12,1,1,Fernando Alonso,25.0,2010,17,CLAS
2010-10-24,57,2,2,Lewis Hamilton,18.0,2010,17,CLAS
2010-10-24,30,1,3,Felipe Massa,15.0,2010,17,CLAS
2010-10-24,1,22,4,Michael Schumacher,12.0,2010,17,CLAS
2010-10-24,56,13,5,Robert Kubica,10.0,2010,17,CLAS
2010-10-24,49,20,6,Vitantonio Liuzzi,8.0,2010,17,CLAS
2010-10-24,3,11,7,Rubens Barrichello,6.0,2010,17,CLAS
2010-10-24,69,3,8,Kamui Kobayashi,4.0,2010,17,CLAS
2010-10-24,4,3,9,Nick Heidfeld,2.0,2010,17,CLAS
2010-10-24,70,11,10,Nico Hulkenberg,1.0,2010,17,CLAS
2010-10-24,66,16,11,Jaime Alguersuari,0.0,2010,17,CLAS
2010-10-24,14,2,12,Jenson Button,0.0,2010,17,CLAS
2010-10-24,58,23,13,Heikki Kovalainen,0.0,2010,17,CLAS
2010-10-24,71,24,14,Bruno Senna,0.0,2010,17,CLAS
2010-10-24,55,24,15,Sakon Yamamoto,0.0,2010,17,CLAS
2010-10-24,59,20,16,Adrian Sutil,0.0,2010,17,NC
2010-10-24,60,14,17,Sebastian Vettel,0.0,2010,17,NC
2010-10-24,72,13,18,Vitaly Petrov,0.0,2010,17,NC
2010-10-24,43,25,19,Timo Glock,0.0,2010,17,NC
2010-10-24,65,16,20,Sebastien Buemi,0.0,2010,17,NC
2010-10-24,73,25,21,Lucas di Grassi,0.0,2010,17,NC
2010-10-24,16,23,22,Jarno Trulli,0.0,2010,17,NC
2010-10-24,27,14,23,Mark Webber,0.0,2010,17,NC
2010-10-24,51,22,24,Nico Rosberg,0.0,2010,17,NC
2010-11-07,60,14,1,Sebastian Vettel,25.0,2010,18,CLAS
2010-11-07,27,14,2,Mark Webber,18.0,2010,18,CLAS
2010-11-07,12,1,3,Fernando Alonso,15.0,2010,18,CLAS
2010-11-07,57,2,4,Lewis Hamilton,12.0,2010,18,CLAS
2010-11-07,14,2,5,Jenson Button,10.0,2010,18,CLAS
2010-11-07,51,22,6,Nico Rosberg,8.0,2010,18,CLAS
2010-11-07,1,22,7,Michael Schumacher,6.0,2010,18,CLAS
2010-11-07,70,11,8,Nico Hulkenberg,4.0,2010,18,CLAS
2010-11-07,56,13,9,Robert Kubica,2.0,2010,18,CLAS
2010-11-07,69,3,10,Kamui Kobayashi,1.0,2010,18,CLAS
2010-11-07,66,16,11,Jaime Alguersuari,0.0,2010,18,CLAS
2010-11-07,59,20,12,Adrian Sutil,0.0,2010,18,CLAS
2010-11-07,65,16,13,Sebastien Buemi,0.0,2010,18,CLAS
2010-11-07,3,11,14,Rubens Barrichello,0.0,2010,18,CLAS
2010-11-07,30,1,15,Felipe Massa,0.0,2010,18,CLAS
2010-11-07,72,13,16,Vitaly Petrov,0.0,2010,18,CLAS
2010-11-07,4,3,17,Nick Heidfeld,0.0,2010,18,CLAS
2010-11-07,58,23,18,Heikki Kovalainen,0.0,2010,18,CLAS
2010-11-07,16,23,19,Jarno Trulli,0.0,2010,18,CLAS
2010-11-07,43,25,20,Timo Glock,0.0,2010,18,CLAS
2010-11-07,71,24,21,Bruno Senna,0.0,2010,18,CLAS
2010-11-07,40,24,22,Christian Klien,0.0,2010,18,CLAS
2010-11-07,73,25,23,Lucas di Grassi,0.0,2010,18,NC
2010-11-07,49,20,24,Vitantonio Liuzzi,0.0,2010,18,NC
2010-11-14,60,14,1,Sebastian Vettel,25.0,2010,19,CLAS
2010-11-14,57,2,2,Lewis Hamilton,18.0,2010,19,CLAS
2010-11-14,14,2,3,Jenson Button,15.0,2010,19,CLAS
2010-11-14,51,22,4,Nico Rosberg,12.0,2010,19,CLAS
2010-11-14,56,13,5,Robert Kubica,10.0,2010,19,CLAS
2010-11-14,72,13,6,Vitaly Petrov,8.0,2010,19,CLAS
2010-11-14,12,1,7,Fernando Alonso,6.0,2010,19,CLAS
2010-11-14,27,14,8,Mark Webber,4.0,2010,19,CLAS
2010-11-14,66,16,9,Jaime Alguersuari,2.0,2010,19,CLAS
2010-11-14,30,1,10,Felipe Massa,1.0,2010,19,CLAS
2010-11-14,4,3,11,Nick Heidfeld,0.0,2010,19,CLAS
2010-11-14,3,11,12,Rubens Barrichello,0.0,2010,19,CLAS
2010-11-14,59,20,13,Adrian Sutil,0.0,2010,19,CLAS
2010-11-14,69,3,14,Kamui Kobayashi,0.0,2010,19,CLAS
2010-11-14,65,16,15,Sebastien Buemi,0.0,2010,19,CLAS
2010-11-14,70,11,16,Nico Hulkenberg,0.0,2010,19,CLAS
2010-11-14,58,23,17,Heikki Kovalainen,0.0,2010,19,CLAS
2010-11-14,73,25,18,Lucas di Grassi,0.0,2010,19,CLAS
2010-11-14,71,24,19,Bruno Senna,0.0,2010,19,CLAS
2010-11-14,40,24,20,Christian Klien,0.0,2010,19,CLAS
2010-11-14,16,23,21,Jarno Trulli,0.0,2010,19,CLAS
2010-11-14,43,25,22,Timo Glock,0.0,2010,19,NC
2010-11-14,1,22,23,Michael Schumacher,0.0,2010,19,NC
2010-11-14,49,20,24,Vitantonio Liuzzi,0.0,2010,19,NC
2011-03-27,60,14,1,Sebastian Vettel,25.0,2011,1,CLAS
2011-03-27,57,2,2,Lewis Hamilton,18.0,2011,1,CLAS
2011-03-27,72,13,3,Vitaly Petrov,15.0,2011,1,CLAS
2011-03-27,12,1,4,Fernando Alonso,12.0,2011,1,CLAS
2011-03-27,27,14,5,Mark Webber,10.0,2011,1,CLAS
2011-03-27,14,2,6,Jenson Button,8.0,2011,1,CLAS
2011-03-27,75,3,7,Sergio Perez,0.0,2011,1,DQ
2011-03-27,69,3,8,Kamui Kobayashi,0.0,2011,1,DQ
2011-03-27,30,1,7,Felipe Massa,6.0,2011,1,CLAS
2011-03-27,65,16,8,Sebastien Buemi,4.0,2011,1,CLAS
2011-03-27,59,20,9,Adrian Sutil,2.0,2011,1,CLAS
2011-03-27,76,20,10,Paul di Resta,1.0,2011,1,CLAS
2011-03-27,66,16,11,Jaime Alguersuari,0.0,2011,1,CLAS
2011-03-27,4,13,12,Nick Heidfeld,0.0,2011,1,CLAS
2011-03-27,16,23,13,Jarno Trulli,0.0,2011,1,CLAS
2011-03-27,77,25,14,Jerome d'Ambrosio,0.0,2011,1,CLAS
2011-03-27,43,25,15,Timo Glock,0.0,2011,1,NC
2011-03-27,3,11,16,Rubens Barrichello,0.0,2011,1,NC
2011-03-27,51,22,17,Nico Rosberg,0.0,2011,1,NC
2011-03-27,58,23,18,Heikki Kovalainen,0.0,2011,1,NC
2011-03-27,1,22,19,Michael Schumacher,0.0,2011,1,NC
2011-03-27,78,11,20,Pastor Maldonado,0.0,2011,1,NC
2011-04-10,60,14,1,Sebastian Vettel,25.0,2011,2,CLAS
2011-04-10,14,2,2,Jenson Button,18.0,2011,2,CLAS
2011-04-10,4,13,3,Nick Heidfeld,15.0,2011,2,CLAS
2011-04-10,27,14,4,Mark Webber,12.0,2011,2,CLAS
2011-04-10,30,1,5,Felipe Massa,10.0,2011,2,CLAS
2011-04-10,12,1,6,Fernando Alonso,8.0,2011,2,CLAS
2011-04-10,69,3,7,Kamui Kobayashi,6.0,2011,2,CLAS
2011-04-10,57,2,8,Lewis Hamilton,4.0,2011,2,CLAS
2011-04-10,1,22,9,Michael Schumacher,2.0,2011,2,CLAS
2011-04-10,76,20,10,Paul di Resta,1.0,2011,2,CLAS
2011-04-10,59,20,11,Adrian Sutil,0.0,2011,2,CLAS
2011-04-10,51,22,12,Nico Rosberg,0.0,2011,2,CLAS
2011-04-10,65,16,13,Sebastien Buemi,0.0,2011,2,CLAS
2011-04-10,66,16,14,Jaime Alguersuari,0.0,2011,2,CLAS
2011-04-10,58,23,15,Heikki Kovalainen,0.0,2011,2,CLAS
2011-04-10,43,25,16,Timo Glock,0.0,2011,2,CLAS
2011-04-10,72,13,17,Vitaly Petrov,0.0,2011,2,CLAS
2011-04-10,49,24,18,Vitantonio Liuzzi,0.0,2011,2,NC
2011-04-10,77,25,19,Jerome d'Ambrosio,0.0,2011,2,NC
2011-04-10,16,23,20,Jarno Trulli,0.0,2011,2,NC
2011-04-10,75,3,21,Sergio Perez,0.0,2011,2,NC
2011-04-10,3,11,22,Rubens Barrichello,0.0,2011,2,NC
2011-04-10,44,24,23,Narain Karthikeyan,0.0,2011,2,NC
2011-04-10,78,11,24,Pastor Maldonado,0.0,2011,2,NC
2011-04-17,57,2,1,Lewis Hamilton,25.0,2011,3,CLAS
2011-04-17,60,14,2,Sebastian Vettel,18.0,2011,3,CLAS
2011-04-17,27,14,3,Mark Webber,15.0,2011,3,CLAS
2011-04-17,14,2,4,Jenson Button,12.0,2011,3,CLAS
2011-04-17,51,22,5,Nico Rosberg,10.0,2011,3,CLAS
2011-04-17,30,1,6,Felipe Massa,8.0,2011,3,CLAS
2011-04-17,12,1,7,Fernando Alonso,6.0,2011,3,CLAS
2011-04-17,1,22,8,Michael Schumacher,4.0,2011,3,CLAS
2011-04-17,72,13,9,Vitaly Petrov,2.0,2011,3,CLAS
2011-04-17,69,3,10,Kamui Kobayashi,1.0,2011,3,CLAS
2011-04-17,76,20,11,Paul di Resta,0.0,2011,3,CLAS
2011-04-17,4,13,12,Nick Heidfeld,0.0,2011,3,CLAS
2011-04-17,3,11,13,Rubens Barrichello,0.0,2011,3,CLAS
2011-04-17,65,16,14,Sebastien Buemi,0.0,2011,3,CLAS
2011-04-17,59,20,15,Adrian Sutil,0.0,2011,3,CLAS
2011-04-17,58,23,16,Heikki Kovalainen,0.0,2011,3,CLAS
2011-04-17,75,3,17,Sergio Perez,0.0,2011,3,CLAS
2011-04-17,78,11,18,Pastor Maldonado,0.0,2011,3,CLAS
2011-04-17,16,23,19,Jarno Trulli,0.0,2011,3,CLAS
2011-04-17,77,25,20,Jerome d'Ambrosio,0.0,2011,3,CLAS
2011-04-17,43,25,21,Timo Glock,0.0,2011,3,CLAS
2011-04-17,49,24,22,Vitantonio Liuzzi,0.0,2011,3,CLAS
2011-04-17,44,24,23,Narain Karthikeyan,0.0,2011,3,CLAS
2011-04-17,66,16,24,Jaime Alguersuari,0.0,2011,3,NC
2011-05-08,60,14,1,Sebastian Vettel,25.0,2011,4,CLAS
2011-05-08,27,14,2,Mark Webber,18.0,2011,4,CLAS
2011-05-08,12,1,3,Fernando Alonso,15.0,2011,4,CLAS
2011-05-08,57,2,4,Lewis Hamilton,12.0,2011,4,CLAS
2011-05-08,51,22,5,Nico Rosberg,10.0,2011,4,CLAS
2011-05-08,14,2,6,Jenson Button,8.0,2011,4,CLAS
2011-05-08,4,13,7,Nick Heidfeld,6.0,2011,4,CLAS
2011-05-08,72,13,8,Vitaly Petrov,4.0,2011,4,CLAS
2011-05-08,65,16,9,Sebastien Buemi,2.0,2011,4,CLAS
2011-05-08,69,3,10,Kamui Kobayashi,1.0,2011,4,CLAS
2011-05-08,30,1,11,Felipe Massa,0.0,2011,4,CLAS
2011-05-08,1,22,12,Michael Schumacher,0.0,2011,4,CLAS
2011-05-08,59,20,13,Adrian Sutil,0.0,2011,4,CLAS
2011-05-08,75,3,14,Sergio Perez,0.0,2011,4,CLAS
2011-05-08,3,11,15,Rubens Barrichello,0.0,2011,4,CLAS
2011-05-08,66,16,16,Jaime Alguersuari,0.0,2011,4,CLAS
2011-05-08,78,11,17,Pastor Maldonado,0.0,2011,4,CLAS
2011-05-08,16,23,18,Jarno Trulli,0.0,2011,4,CLAS
2011-05-08,58,23,19,Heikki Kovalainen,0.0,2011,4,CLAS
2011-05-08,77,25,20,Jerome d'Ambrosio,0.0,2011,4,CLAS
2011-05-08,44,24,21,Narain Karthikeyan,0.0,2011,4,CLAS
2011-05-08,49,24,22,Vitantonio Liuzzi,0.0,2011,4,CLAS
2011-05-08,76,20,23,Paul di Resta,0.0,2011,4,NC
2011-05-08,43,25,24,Timo Glock,0.0,2011,4,NC
2011-05-22,60,14,1,Sebastian Vettel,25.0,2011,5,CLAS
2011-05-22,57,2,2,Lewis Hamilton,18.0,2011,5,CLAS
2011-05-22,14,2,3,Jenson Button,15.0,2011,5,CLAS
2011-05-22,27,14,4,Mark Webber,12.0,2011,5,CLAS
2011-05-22,12,1,5,Fernando Alonso,10.0,2011,5,CLAS
2011-05-22,1,22,6,Michael Schumacher,8.0,2011,5,CLAS
2011-05-22,51,22,7,Nico Rosberg,6.0,2011,5,CLAS
2011-05-22,4,13,8,Nick Heidfeld,4.0,2011,5,CLAS
2011-05-22,75,3,9,Sergio Perez,2.0,2011,5,CLAS
2011-05-22,69,3,10,Kamui Kobayashi,1.0,2011,5,CLAS
2011-05-22,72,13,11,Vitaly Petrov,0.0,2011,5,CLAS
2011-05-22,76,20,12,Paul di Resta,0.0,2011,5,CLAS
2011-05-22,59,20,13,Adrian Sutil,0.0,2011,5,CLAS
2011-05-22,65,16,14,Sebastien Buemi,0.0,2011,5,CLAS
