race_id,driver_id,team_id,avg_pit_time_last_5,avg_pit_time_last_10
-6,92,7,24.7432,23.5904
-6,93,9,23.751600000000003,25.4142
-6,94,3,22.933,23.3654
-6,98,18,22.3786,23.630699999999997
-6,99,18,28.9406,25.744400000000002
-5,6,1,21.4476,23.225699999999996
-5,12,4,24.5498,22.279200000000003
-5,14,4,22.8642,22.607400000000002
-5,30,8,23.3986,21.393
-5,60,1,23.4592,24.2394
-5,67,10,27.349199999999996,24.7755
-5,70,6,23.7226,22.5883
-5,75,6,24.262800000000002,21.9737
-5,79,3,25.1812,23.5075
-5,82,10,24.7994,23.1461
-5,83,8,24.311,22.2649
-5,87,5,28.3878,25.818600000000004
-5,88,9,37.147200000000005,31.6807
-5,89,7,26.583,24.5139
-5,92,7,29.538400000000003,25.3508
-5,93,9,25.3372,24.4447
-5,94,3,23.9854,22.0058
-5,97,5,21.183799999999998,27.148200000000003
-5,98,18,25.3116,24.112699999999997
-5,99,18,27.3222,25.902799999999996
-4,6,1,22.1904,23.256899999999998
-4,12,4,25.016399999999997,22.3855
-4,14,4,23.3452,21.9076
-4,30,8,24.1032,22.8909
-4,51,2,23.926000000000002,22.844900000000003
-4,57,2,21.8982,23.0236
-4,67,10,27.8928,26.3033
-4,75,6,25.7438,23.115999999999996
-4,79,3,27.2842,26.3847
-4,82,10,27.8512,25.927699999999998
-4,83,8,24.3628,22.4045
-4,87,5,25.05,26.0697
-4,88,3,27.451999999999998,32.0216
-4,89,7,26.546,25.3156
-4,92,7,29.434800000000003,25.8859
-4,93,9,25.2212,24.477899999999998
-4,94,9,23.7378,22.0461
-4,97,5,21.986800000000002,26.4095
-4,98,18,26.281399999999998,24.2522
-3,6,1,25.8408,23.5541
-3,12,4,24.848599999999998,23.6837
-3,14,4,24.510199999999998,23.3556
-3,30,8,25.227800000000002,24.0422
-3,51,2,25.929199999999998,22.938399999999998
-3,57,2,25.8858,23.892000000000003
-3,60,1,23.650799999999997,23.4309
-3,67,10,34.5544,30.9518
-3,70,6,26.071999999999996,24.9743
