race_id,driver_id,best_time_FP1,best_time_FP2,best_time_FP3,lap_count_FP1,lap_count_FP2,lap_count_FP3,position_FP1,position_FP2,position_FP3,recorded_lap_time_FP1,recorded_lap_time_FP2,recorded_lap_time_FP3,participated_FP1,participated_FP2,participated_FP3
98,114,106.081,105.211,121.679,26,11,14,15,17,15,True,True,True,True,True,True
98,115,106.601,105.623,121.502,23,23,13,18,19,14,True,True,True,True,True,True
98,117,106.408,104.524,122.599,25,25,11,17,15,19,True,True,True,True,True,True
99,12,102.248,103.533,91.32,7,14,20,1,7,4,True,True,True,True,True,True
99,57,104.558,102.17,91.589,6,22,25,13,2,7,True,True,True,True,True,True
99,60,108.09,105.261,92.222,8,24,25,20,15,14,True,True,True,True,True,True
99,75,104.234,102.834,91.514,4,26,25,10,4,5,True,True,True,True,True,True
99,79,104.486,106.03,91.86,8,9,28,12,17,11,True,True,True,True,True,True
99,83,103.969,103.733,91.971,13,20,24,9,8,13,True,True,True,True,True,True
99,87,103.258,103.187,92.29,15,17,23,5,5,15,True,True,True,True,True,True
99,93,102.563,103.204,90.965,15,23,27,2,6,2,True,True,True,True,True,True
99,94,103.362,102.786,90.671,4,24,22,6,3,1,True,True,True,True,True,True
99,101,103.022,103.884,91.75,5,13,22,4,9,9,True,True,True,True,True,True
99,103,104.57,106.776,91.838,10,21,25,14,18,10,True,True,True,True,True,True
99,104,104.878,107.109,92.881,12,13,24,16,19,20,True,True,True,True,True,True
99,106,102.634,104.709,90.98,16,10,27,3,11,3,True,True,True,True,True,True
99,108,103.889,105.885,91.747,7,11,27,8,16,8,True,True,True,True,True,True
99,109,104.791,105.039,91.946,9,15,26,15,13,12,True,True,True,True,True,True
99,110,106.103,101.935,91.53,4,23,28,18,1,6,True,True,True,True,True,True
99,111,105.424,104.962,92.868,11,16,26,17,12,19,True,True,True,True,True,True
99,114,106.192,105.257,92.377,16,27,26,19,14,17,True,True,True,True,True,True
99,115,103.761,0.0,92.366,13,0,24,7,20,16,True,False,True,True,False,True
99,117,104.429,104.525,92.385,15,17,24,11,10,18,True,True,True,True,True,True
100,12,97.713,101.334,96.928,25,26,14,6,17,6,True,True,True,True,True,True
100,57,97.332,99.698,96.401,20,26,17,3,8,5,True,True,True,True,True,True
100,60,98.041,101.857,97.151,25,26,19,10,19,8,True,True,True,True,True,True
100,75,97.515,99.852,96.397,19,26,20,5,10,4,True,True,True,True,True,True
100,79,0.0,97.627,97.622,0,40,16,21,3,15,False,True,True,False,True,True
100,83,0.0,97.525,97.31,0,37,23,22,2,11,False,True,True,False,True,True
100,87,0.0,100.084,97.519,0,24,21,23,11,14,False,True,True,False,True,True
100,93,96.857,98.232,96.271,19,26,24,1,4,3,True,True,True,True,True,True
100,94,97.081,99.575,95.825,15,26,22,2,7,1,True,True,True,True,True,True
100,101,98.102,101.31,97.468,24,26,18,11,16,13,True,True,True,True,True,True
100,102,103.063,0.0,0.0,4,0,0,20,21,21,True,False,False,True,False,False
100,103,97.46,100.806,97.215,23,26,20,4,15,9,True,True,True,True,True,True
100,104,97.81,99.84,97.29,24,26,18,8,9,10,True,True,True,True,True,True
100,106,0.0,96.81,96.145,0,37,18,24,1,2,False,True,True,False,True,True
100,108,97.856,99.547,97.449,23,26,19,9,6,12,True,True,True,True,True,True
100,109,98.422,101.853,97.904,21,26,18,13,18,17,True,True,True,True,True,True
100,110,97.802,100.562,97.064,23,26,21,7,13,7,True,True,True,True,True,True
100,111,0.0,102.317,98.028,0,26,18,25,20,18,False,True,True,False,True,True
100,114,98.898,100.178,97.888,23,26,19,14,12,16,True,True,True,True,True,True
100,115,98.922,99.507,98.132,20,26,12,15,5,19,True,True,True,True,True,True
100,117,98.276,100.664,99.735,21,26,3,12,14,20,True,True,True,True,True,True
100,119,100.325,0.0,0.0,23,0,0,19,22,22,True,False,False,True,False,False
100,134,98.951,0.0,0.0,21,0,0,16,23,23,True,False,False,True,False,False
100,135,99.911,0.0,0.0,21,0,0,17,24,24,True,False,False,True,False,False
100,136,100.175,0.0,0.0,19,0,0,18,25,25,True,False,False,True,False,False
101,12,80.899,82.337,80.037,26,31,16,6,11,13,True,True,True,True,True,True
101,57,80.849,81.509,78.543,17,32,23,5,4,2,True,True,True,True,True,True
101,60,81.525,82.371,80.986,24,32,22,10,12,19,True,True,True,True,True,True
101,75,80.827,81.579,79.241,22,34,24,3,5,5,True,True,True,True,True,True
101,79,81.762,82.763,80.139,16,27,22,11,15,14,True,True,True,True,True,True
101,83,81.083,81.993,79.39,23,36,28,7,9,8,True,True,True,True,True,True
101,87,0.0,83.316,81.271,0,21,25,21,18,20,False,True,True,False,True,True
101,93,80.707,81.693,79.301,25,34,20,1,8,6,True,True,True,True,True,True
101,94,80.827,81.588,78.876,22,34,18,4,6,3,True,True,True,True,True,True
101,101,0.0,81.177,79.96,0,31,19,22,3,11,False,True,True,False,True,True
101,103,81.865,82.84,80.477,24,23,20,13,16,16,True,True,True,True,True,True
101,104,81.31,82.104,80.33,25,36,24,9,10,15,True,True,True,True,True,True
101,106,80.753,81.618,79.123,20,13,23,2,7,4,True,True,True,True,True,True
101,108,81.12,82.738,79.317,21,31,22,8,14,7,True,True,True,True,True,True
101,109,0.0,82.447,79.917,0,24,18,23,13,10,False,True,True,False,True,True
101,110,0.0,79.97,78.399,0,32,22,24,1,1,False,True,True,False,True,True
101,111,82.912,83.32,80.848,20,34,21,15,19,18,True,True,True,True,True,True
101,113,86.766,0.0,0.0,9,0,0,20,21,21,True,False,False,True,False,False
101,114,0.0,80.798,79.882,0,30,24,25,2,9,False,True,True,False,True,True
101,115,81.952,82.879,80.598,22,31,24,14,17,17,True,True,True,True,True,True
101,117,81.82,83.369,80.019,20,34,25,12,20,12,True,True,True,True,True,True
101,118,84.582,0.0,0.0,20,0,0,18,22,22,True,False,False,True,False,False
101,119,84.246,0.0,0.0,22,0,0,17,23,23,True,False,False,True,False,False
101,121,83.861,0.0,0.0,19,0,0,16,24,24,True,False,False,True,False,False
101,124,84.615,0.0,0.0,13,0,0,19,25,25,True,False,False,True,False,False
102,12,72.554,75.049,0.0,25,29,0,11,4,1,True,True,False,True,True,False
102,57,72.04,75.137,0.0,25,33,0,5,6,2,True,True,False,True,True,False
102,60,72.157,76.4,0.0,30,44,0,7,18,3,True,True,False,True,True,False
102,75,71.853,74.788,0.0,29,36,0,1,2,4,True,True,False,True,True,False
102,79,73.359,75.994,0.0,28,28,0,20,14,5,True,True,False,True,True,False
102,83,72.466,76.047,0.0,31,34,0,9,15,6,True,True,False,True,True,False
102,87,72.997,75.815,0.0,25,38,0,16,9,7,True,True,False,True,True,False
102,93,72.039,75.856,0.0,30,38,0,4,11,8,True,True,False,True,True,False
102,94,71.861,75.098,0.0,28,30,0,3,5,9,True,True,False,True,True,False
102,101,72.705,74.604,0.0,30,28,0,13,1,10,True,True,False,True,True,False
102,103,72.759,76.263,0.0,26,43,0,14,17,11,True,True,False,True,True,False
102,104,72.467,75.636,0.0,32,32,0,10,7,12,True,True,False,True,True,False
102,106,71.857,75.868,0.0,31,37,0,2,13,13,True,True,False,True,True,False
102,108,72.955,75.851,0.0,28,25,0,15,10,14,True,True,False,True,True,False
102,109,72.633,0.0,0.0,29,0,0,12,21,15,True,False,False,True,False,False
102,110,72.055,74.916,0.0,24,31,0,6,3,16,True,True,False,True,True,False
102,111,73.019,76.181,0.0,32,34,0,17,16,17,True,True,False,True,True,False
102,114,73.347,75.865,0.0,32,32,0,19,12,18,True,True,False,True,True,False
102,115,72.314,75.684,0.0,27,40,0,8,8,19,True,True,False,True,True,False
102,117,73.115,76.468,0.0,30,37,0,18,19,20,True,True,False,True,True,False
102,119,0.0,76.48,0.0,0,28,0,21,20,21,False,True,False,False,True,False
103,12,0.0,86.043,86.076,0,29,18,21,8,12,False,True,True,False,True,True
103,56,88.064,0.0,0.0,22,0,0,14,21,21,True,False,False,True,False,False
103,57,86.633,85.761,85.222,21,22,20,1,4,3,True,True,True,True,True,True
103,60,87.268,86.395,86.012,20,28,13,6,12,9,True,True,True,True,True,True
103,75,86.967,85.852,84.982,23,26,15,4,5,1,True,True,True,True,True,True
103,79,87.619,86.124,85.95,21,14,18,8,9,8,True,True,True,True,True,True
103,83,87.655,86.3,86.189,23,29,17,9,10,14,True,True,True,True,True,True
103,87,88.142,86.915,86.356,20,25,21,16,18,17,True,True,True,True,True,True
103,93,0.0,85.932,85.605,0,31,23,22,6,7,False,True,True,False,True,True
103,94,0.0,85.146,85.134,0,25,15,23,1,2,False,True,True,False,True,True
103,101,87.891,86.038,86.073,27,28,17,12,7,11,True,True,True,True,True,True
103,103,0.0,86.547,86.298,0,27,20,24,14,16,False,True,True,False,True,True
103,104,87.845,87.036,86.239,28,29,12,11,19,15,True,True,True,True,True,True
103,106,86.888,85.599,85.571,22,30,24,3,3,6,True,True,True,True,True,True
103,108,0.0,86.377,85.518,0,28,16,25,11,5,False,True,True,False,True,True
103,109,87.84,86.75,86.051,26,29,16,10,16,10,True,True,True,True,True,True
103,110,86.853,85.487,85.395,30,27,15,2,2,4,True,True,True,True,True,True
103,111,0.0,87.262,86.646,0,30,14,26,20,20,False,True,True,False,True,True
103,113,88.204,0.0,0.0,26,0,0,17,22,22,True,False,False,True,False,False
103,114,87.991,86.68,86.17,28,30,19,13,15,13,True,True,True,True,True,True
103,115,0.0,86.839,86.473,0,26,19,27,17,18,False,True,True,False,True,True
103,117,0.0,86.479,86.482,0,30,17,28,13,19,False,True,True,False,True,True
103,119,88.098,0.0,0.0,23,0,0,15,23,23,True,False,False,True,False,False
103,121,87.201,0.0,0.0,22,0,0,5,24,24,True,False,False,True,False,False
103,124,88.484,0.0,0.0,25,0,0,19,25,25,True,False,False,True,False,False
103,134,87.429,0.0,0.0,24,0,0,7,26,26,True,False,False,True,False,False
103,137,88.35,0.0,0.0,22,0,0,18,27,27,True,False,False,True,False,False
103,138,88.672,0.0,0.0,23,0,0,20,28,28,True,False,False,True,False,False
104,12,93.196,90.907,92.34,22,25,13,2,1,1,True,True,True,True,True,True
104,57,94.917,91.543,92.555,13,27,17,10,8,4,True,True,True,True,True,True
104,70,95.043,91.376,93.423,22,25,23,14,5,15,True,True,True,True,True,True
104,75,92.758,91.078,92.446,21,26,12,1,3,3,True,True,True,True,True,True
104,83,94.689,91.793,93.629,20,28,14,9,12,17,True,True,True,True,True,True
104,87,94.402,92.11,93.381,20,18,21,7,16,14,True,True,True,True,True,True
104,93,96.072,91.956,92.945,21,28,21,20,14,8,True,True,True,True,True,True
104,94,93.375,91.076,92.345,21,24,13,3,2,2,True,True,True,True,True,True
104,101,95.105,91.608,93.116,20,25,16,15,11,11,True,True,True,True,True,True
104,103,94.298,91.45,92.919,17,28,16,6,6,7,True,True,True,True,True,True
104,104,95.455,91.475,93.064,22,24,13,17,7,10,True,True,True,True,True,True
104,106,94.257,91.367,92.624,17,26,21,5,4,5,True,True,True,True,True,True
104,108,94.165,91.57,93.202,21,27,16,4,9,13,True,True,True,True,True,True
104,109,96.018,92.44,93.882,15,28,15,19,17,19,True,True,True,True,True,True
104,110,94.966,91.882,92.731,20,25,17,11,13,6,True,True,True,True,True,True
104,114,95.015,92.525,93.475,20,27,15,13,18,16,True,True,True,True,True,True
104,117,94.575,91.586,93.18,18,27,13,8,10,12,True,True,True,True,True,True
104,118,95.402,92.605,94.082,25,28,18,16,19,20,True,True,True,True,True,True
104,119,95.749,92.749,93.665,24,29,15,18,20,18,True,True,True,True,True,True
104,120,94.997,92.024,93.045,24,27,12,12,15,9,True,True,True,True,True,True
105,12,90.315,89.811,89.483,22,26,21,3,2,3,True,True,True,True,True,True
105,57,90.787,90.599,89.568,26,27,18,6,11,5,True,True,True,True,True,True
105,70,91.552,90.181,89.933,22,27,19,15,8,13,True,True,True,True,True,True
105,75,90.1,89.902,89.098,20,26,15,2,3,2,True,True,True,True,True,True
105,83,91.97,91.052,90.317,25,30,20,18,20,18,True,True,True,True,True,True
105,87,91.566,90.82,90.131,23,25,15,16,15,17,True,True,True,True,True,True
105,93,90.924,90.592,89.761,23,29,16,7,10,10,True,True,True,True,True,True
105,94,89.617,89.603,88.485,18,29,20,1,1,1,True,True,True,True,True,True
105,101,91.181,90.039,89.953,22,27,19,12,4,14,True,True,True,True,True,True
105,103,90.577,90.11,89.509,20,27,21,4,7,4,True,True,True,True,True,True
105,104,90.949,90.1,89.701,24,28,19,8,6,9,True,True,True,True,True,True
105,106,91.118,90.341,89.588,26,28,16,11,9,6,True,True,True,True,True,True
105,108,92.149,90.721,89.69,21,27,18,20,12,7,True,True,True,True,True,True
105,109,91.03,90.81,89.983,23,27,18,9,14,15,True,True,True,True,True,True
105,110,90.771,90.07,89.811,26,27,19,5,5,11,True,True,True,True,True,True
105,114,91.11,90.776,90.797,25,30,20,10,13,19,True,True,True,True,True,True
105,117,91.986,90.837,89.917,22,27,21,19,16,12,True,True,True,True,True,True
105,118,91.45,90.921,0.0,29,29,0,13,17,20,True,True,False,True,True,False
105,119,91.922,90.959,90.035,26,30,18,17,18,16,True,True,True,True,True,True
105,120,91.491,90.964,89.698,24,26,23,14,19,8,True,True,True,True,True,True
106,12,79.317,78.887,77.727,23,13,26,4,1,2,True,True,True,True,True,True
106,57,79.223,80.323,78.138,20,17,25,2,13,8,True,True,True,True,True,True
106,70,79.806,80.194,78.41,19,19,24,13,9,11,True,True,True,True,True,True
106,75,79.293,80.083,78.123,19,15,18,3,7,6,True,True,True,True,True,True
106,83,80.419,80.312,78.809,21,22,24,18,12,15,True,True,True,True,True,True
106,87,81.147,81.266,79.056,17,18,26,20,19,18,True,True,True,True,True,True
106,93,79.505,79.695,78.127,20,12,29,6,5,7,True,True,True,True,True,True
106,94,78.79,79.502,77.565,17,12,24,1,3,1,True,True,True,True,True,True
106,101,80.175,79.725,77.938,20,12,23,16,6,3,True,True,True,True,True,True
106,103,79.766,80.579,78.198,19,15,22,10,16,9,True,True,True,True,True,True
106,104,79.646,80.206,78.094,22,12,23,8,10,5,True,True,True,True,True,True
106,106,79.378,79.332,78.691,16,10,28,5,2,13,True,True,True,True,True,True
106,108,79.536,80.176,79.146,16,20,12,7,8,20,True,True,True,True,True,True
106,109,79.766,81.182,78.553,21,18,21,11,18,12,True,True,True,True,True,True
106,110,79.699,79.672,77.955,23,20,23,9,4,4,True,True,True,True,True,True
106,114,80.399,80.22,78.901,14,18,22,17,11,16,True,True,True,True,True,True
106,117,80.569,80.47,78.33,22,22,20,19,15,10,True,True,True,True,True,True
106,118,79.933,80.6,79.092,25,8,23,14,17,19,True,True,True,True,True,True
106,119,80.074,0.0,78.947,21,0,20,15,20,17,True,False,True,True,False,True
106,120,79.777,80.38,78.713,22,24,21,12,14,14,True,True,True,True,True,True
107,12,103.56,0.0,0.0,20,0,0,8,1,1,True,False,False,True,False,False
107,57,103.798,0.0,0.0,21,0,0,11,2,2,True,False,False,True,False,False
107,70,104.323,0.0,0.0,21,0,0,15,3,3,True,False,False,True,False,False
107,75,102.454,0.0,0.0,22,0,0,3,4,4,True,False,False,True,False,False
107,83,104.01,0.0,0.0,23,0,0,13,5,5,True,False,False,True,False,False
107,87,107.498,0.0,0.0,8,0,0,20,6,6,True,False,False,True,False,False
107,93,102.899,0.0,0.0,23,0,0,4,7,7,True,False,False,True,False,False
107,94,102.315,0.0,0.0,22,0,0,1,8,8,True,False,False,True,False,False
107,101,105.955,0.0,0.0,8,0,0,18,9,9,True,False,False,True,False,False
107,103,103.455,0.0,0.0,23,0,0,7,10,10,True,False,False,True,False,False
107,104,106.321,0.0,0.0,7,0,0,19,11,11,True,False,False,True,False,False
107,106,102.352,0.0,0.0,21,0,0,2,12,12,True,False,False,True,False,False
107,108,103.125,0.0,0.0,22,0,0,5,13,13,True,False,False,True,False,False
107,109,103.628,0.0,0.0,25,0,0,9,14,14,True,False,False,True,False,False
107,110,105.082,0.0,0.0,20,0,0,17,15,15,True,False,False,True,False,False
107,114,104.137,0.0,0.0,18,0,0,14,16,16,True,False,False,True,False,False
107,117,103.748,0.0,0.0,23,0,0,10,17,17,True,False,False,True,False,False
107,118,103.414,0.0,0.0,24,0,0,6,18,18,True,False,False,True,False,False
107,119,104.9,0.0,0.0,16,0,0,16,19,19,True,False,False,True,False,False
107,120,103.98,0.0,0.0,23,0,0,12,20,20,True,False,False,True,False,False
108,12,91.231,88.66,88.618,24,25,24,7,5,12,True,True,True,True,True,True
108,57,90.337,88.858,88.718,24,23,23,2,7,13,True,True,True,True,True,True
108,70,91.392,89.393,88.497,14,22,16,9,17,8,True,True,True,True,True,True
108,75,91.566,88.419,88.05,22,24,22,11,4,3,True,True,True,True,True,True
108,83,91.902,89.189,88.456,24,26,19,14,14,7,True,True,True,True,True,True
108,87,91.853,89.171,88.607,25,22,14,13,12,11,True,True,True,True,True,True
108,93,90.724,88.315,88.125,23,26,27,5,2,4,True,True,True,True,True,True
108,94,90.549,87.93,87.535,22,23,18,4,1,1,True,True,True,True,True,True
108,101,91.542,88.937,88.407,27,25,25,10,9,5,True,True,True,True,True,True
108,103,91.337,88.93,88.723,24,23,24,8,8,14,True,True,True,True,True,True
108,104,91.104,89.098,88.428,20,22,24,6,11,6,True,True,True,True,True,True
108,106,90.449,88.398,87.941,23,20,26,3,3,2,True,True,True,True,True,True
108,108,91.997,88.741,89.401,23,24,18,16,6,19,True,True,True,True,True,True
108,109,91.903,89.046,88.561,25,26,20,15,10,9,True,True,True,True,True,True
108,110,90.125,89.216,88.606,18,21,20,1,15,10,True,True,True,True,True,True
108,114,92.169,89.613,89.179,28,25,20,18,18,16,True,True,True,True,True,True
108,117,92.134,89.181,89.074,22,27,19,17,13,15,True,True,True,True,True,True
108,118,94.637,89.928,89.447,10,25,22,20,19,20,True,True,True,True,True,True
108,119,92.619,90.038,89.264,27,27,20,19,20,17,True,True,True,True,True,True
108,120,91.81,89.339,89.375,24,24,18,12,16,18,True,True,True,True,True,True
109,12,73.71,72.682,73.697,28,32,18,2,4,14,True,True,True,True,True,True
109,57,74.035,72.96,73.486,27,29,17,3,6,8,True,True,True,True,True,True
109,70,75.785,73.52,73.65,17,33,16,20,15,13,True,True,True,True,True,True
109,75,74.038,72.991,72.849,27,30,24,4,7,2,True,True,True,True,True,True
109,83,74.718,73.05,73.521,29,33,20,11,8,10,True,True,True,True,True,True
109,87,74.725,73.457,73.624,29,28,13,12,14,12,True,True,True,True,True,True
109,93,73.372,72.569,73.261,26,22,20,1,3,4,True,True,True,True,True,True
109,94,74.244,72.462,72.776,26,30,19,6,1,1,True,True,True,True,True,True
109,101,74.585,73.162,73.496,29,30,18,8,10,9,True,True,True,True,True,True
109,103,74.653,73.185,72.942,28,31,20,9,11,3,True,True,True,True,True,True
109,104,74.866,73.089,73.453,30,28,24,14,9,6,True,True,True,True,True,True
109,106,74.093,72.527,73.475,24,33,19,5,2,7,True,True,True,True,True,True
109,108,74.467,72.906,73.396,25,18,21,7,5,5,True,True,True,True,True,True
109,109,74.666,74.217,73.93,32,10,23,10,19,18,True,True,True,True,True,True
109,110,75.066,73.191,73.59,24,32,18,15,12,11,True,True,True,True,True,True
109,114,74.82,73.641,73.738,29,22,21,13,16,15,True,True,True,True,True,True
109,117,75.684,73.354,73.772,25,32,20,19,13,16,True,True,True,True,True,True
109,118,75.083,73.663,74.187,33,34,24,16,17,20,True,True,True,True,True,True
109,119,75.557,74.238,73.851,30,33,19,18,20,17,True,True,True,True,True,True
109,120,75.192,73.673,73.998,32,30,18,17,18,19,True,True,True,True,True,True
110,12,75.547,74.077,74.264,24,30,14,6,2,5,True,True,True,True,True,True
110,57,75.845,74.549,74.072,29,31,9,12,11,3,True,True,True,True,True,True
110,70,76.461,74.177,74.988,28,31,12,18,3,14,True,True,True,True,True,True
110,75,75.374,74.219,73.914,32,30,14,2,4,2,True,True,True,True,True,True
110,83,75.978,74.448,74.36,24,32,15,16,9,8,True,True,True,True,True,True
110,87,75.689,74.713,75.534,22,24,12,7,15,17,True,True,True,True,True,True
110,93,75.726,74.274,74.24,27,32,20,9,7,4,True,True,True,True,True,True
110,94,74.606,73.907,73.664,32,34,14,1,1,1,True,True,True,True,True,True
110,101,75.418,74.242,75.266,28,30,15,3,5,16,True,True,True,True,True,True
110,103,75.939,75.01,74.756,25,31,14,15,18,13,True,True,True,True,True,True
110,104,75.545,74.457,75.841,27,29,14,5,10,18,True,True,True,True,True,True
110,106,75.694,74.246,74.353,28,32,18,8,6,7,True,True,True,True,True,True
110,108,75.783,74.694,74.681,25,30,20,11,14,10,True,True,True,True,True,True
110,109,76.63,75.056,75.851,28,32,13,20,19,19,True,True,True,True,True,True
110,110,75.753,74.392,74.278,32,31,16,10,8,6,True,True,True,True,True,True
110,114,75.915,74.84,74.659,27,34,16,14,17,9,True,True,True,True,True,True
110,117,75.906,74.585,74.681,24,29,15,13,13,11,True,True,True,True,True,True
110,118,75.504,74.785,74.693,27,33,18,4,16,12,True,True,True,True,True,True
110,119,76.506,75.415,76.529,30,33,5,19,20,20,True,True,True,True,True,True
